id,label,oof_char_lr
173,0.0,0.015405028350872743
174,0.0,0.028120809127106065
175,0.0,0.012796944375009335
176,0.0,0.18996199577378842
177,0.0,0.004261443429996525
178,0.0,0.10336360088760164
179,0.0,0.010113500544109515
180,0.0,0.013696645438614189
181,0.0,0.015228774922794234
182,1.0,0.9191072739709887
183,0.0,0.02174229405166585
184,0.0,0.08470366833367006
185,0.0,0.14522360508735996
186,0.0,0.007715351983931191
187,0.0,0.008350901413113941
188,0.0,0.009877348135025095
189,0.0,0.011139201730564121
190,0.0,0.008861653305000433
191,0.0,0.03253036267018669
192,0.0,0.09622894210755235
193,1.0,0.9763700593359117
194,0.0,0.7948436918761828
195,0.0,0.0453549508635908
196,1.0,0.9714868940579867
197,0.0,0.022838813092119565
198,1.0,0.8994572548716667
199,0.0,0.2764575935234737
200,0.0,0.04086652681398192
201,0.0,0.10614101553843933
202,0.0,0.008893136237793905
203,0.0,0.007996281959150232
204,0.0,0.4770819369705712
205,1.0,0.8112473841025909
206,0.0,0.1359684785954626
207,1.0,0.9427915412654002
208,0.0,0.08950634506476263
209,0.0,0.05493266554394153
210,0.0,0.09837485159165082
211,0.0,0.009272132971344558
212,0.0,0.09328003244121125
213,0.0,0.08663749858804497
214,1.0,0.5049373574181741
215,0.0,0.039448352191556534
216,0.0,0.01774733259573366
217,1.0,0.9608949289245339
218,1.0,0.7082223190110019
219,0.0,0.1955779654096863
220,0.0,0.3436096436766389
221,0.0,0.03611844045040031
222,1.0,0.7365309968496571
223,0.0,0.4534844234607484
224,1.0,0.6648923981148719
225,0.0,0.014483904584704648
226,0.0,0.04709992971992138
227,0.0,0.022991056724095613
228,0.0,0.03255448840096948
229,0.0,0.008959090420032354
230,0.0,0.1706099793434028
231,0.0,0.01774772931906625
232,0.0,0.10235191477448469
233,1.0,0.8850854173490741
234,0.0,0.11489135694525038
235,0.0,0.006894659704742281
236,0.0,0.144347736466576
237,0.0,0.3348712265990163
238,0.0,0.13044599987360744
239,0.0,0.053423443624788805
240,0.0,0.1382690877409382
241,0.0,0.11984835128365266
242,0.0,0.051910480913472556
243,1.0,0.9882546009053723
244,0.0,0.005482583603493211
245,1.0,0.7298415954170421
246,0.0,0.5670476323884255
247,0.0,0.02997389444826239
248,1.0,0.6838769456816408
249,0.0,0.0540255853804157
250,1.0,0.9969735575529094
251,0.0,0.012665657051863679
252,0.0,0.024043114045717913
253,0.0,0.06151249800640437
254,0.0,0.011105663878864124
255,0.0,0.04687391780988172
256,1.0,0.9563753255893404
257,0.0,0.043053705307759545
258,0.0,0.19519270330899813
259,0.0,0.055902115130078145
260,1.0,0.9450193798538451
261,0.0,0.015449802736540171
262,0.0,0.04817659508168038
263,1.0,0.9966638226461462
264,0.0,0.01607133676437111
265,0.0,0.2119100855856236
266,0.0,0.009093692477009106
267,0.0,0.005826781199159152
268,0.0,0.018639978026416905
269,0.0,0.036963449073287656
270,1.0,0.99716927644132
271,0.0,0.02330189663526344
272,0.0,0.06840437864476656
273,0.0,0.07803305850722514
274,0.0,0.18466537732825453
275,1.0,0.7671927879474995
276,1.0,0.5439791952752775
277,0.0,0.01795518372781869
278,0.0,0.02516289201148044
279,0.0,0.04630056621585319
280,0.0,0.0543934336505568
281,0.0,0.06236707422117309
282,0.0,0.10636106246682597
283,0.0,0.6912044091748889
284,0.0,0.7901382871825753
285,0.0,0.42536743979115077
286,0.0,0.010651214231347508
287,0.0,0.8632189437179555
288,0.0,0.009898531892885257
289,0.0,0.028244719225890478
290,1.0,0.972889937914243
291,0.0,0.04049339112198629
292,0.0,0.014162273569801499
293,0.0,0.05398675936053591
294,0.0,0.029085346783597983
295,1.0,0.33526065922875636
296,1.0,0.9795340733787448
297,0.0,0.06723506936406316
298,1.0,0.5870269129727691
299,0.0,0.008766760290237314
300,0.0,0.02002665266139288
301,0.0,0.07248381068367482
302,0.0,0.032014805573909136
303,0.0,0.10301043124938487
304,0.0,0.07143796924837162
305,1.0,0.902843034723012
306,1.0,0.8416388043889023
307,0.0,0.029954211082341586
308,0.0,0.038176137306364814
309,0.0,0.07956538367223237
310,0.0,0.05862366703298885
311,0.0,0.27891985552185256
312,0.0,0.01801909796376561
313,1.0,0.7720609433846223
314,1.0,0.9736872416868473
315,0.0,0.10279972925025692
316,1.0,0.9623584611926304
317,0.0,0.0031586977135120145
318,1.0,0.945585356587499
319,0.0,0.0762394694653117
320,1.0,0.9737722470310383
321,1.0,0.8412499316063727
322,0.0,0.807725473209776
323,1.0,0.6952738829056818
324,0.0,0.20161544609349505
325,0.0,0.47453693378333683
326,0.0,0.1783513468138901
327,0.0,0.018610978789935995
328,1.0,0.9976890607622741
329,0.0,0.034100832480540924
330,0.0,0.01627056368907807
331,0.0,0.04429062648494527
332,0.0,0.02907728196397864
333,0.0,0.04432468454159927
334,0.0,0.05647328989852367
335,1.0,0.9591593230533321
336,0.0,0.11385276232500373
337,0.0,0.022200976135109723
338,0.0,0.016037843714603595
339,0.0,0.03249937991560145
340,0.0,0.05886476908252431
341,0.0,0.0855006258700473
342,1.0,0.9974530430231957
343,0.0,0.030654494918710935
344,0.0,0.042235671117241295
345,0.0,0.01766351035875998
346,0.0,0.046393095397562284
347,1.0,0.9470445466716918
348,0.0,0.03651052283813227
349,0.0,0.04644275771493763
350,0.0,0.020061994871002162
351,0.0,0.010369587589013008
352,0.0,0.09886979516199285
353,0.0,0.0041178931615080665
354,0.0,0.9141513829953711
355,0.0,0.09999649833157213
356,0.0,0.6844226741022078
357,1.0,0.5663249730223611
358,0.0,0.3314226875877749
359,0.0,0.06486208896441308
360,0.0,0.04041729386543938
361,0.0,0.19594377400585505
362,0.0,0.23597392227251815
363,0.0,0.20423191981825445
364,0.0,0.00988473370620981
365,0.0,0.13513713709926167
366,0.0,0.1548033223339742
367,0.0,0.003840996146574968
368,0.0,0.18835112967275414
369,1.0,0.9535884005105413
370,0.0,0.22553217032467274
371,1.0,0.9787726935581725
372,0.0,0.27192589744509477
373,0.0,0.031861065308288264
374,0.0,0.0187869892583534
375,1.0,0.9315505875536718
376,0.0,0.009662391673473414
377,0.0,0.1146830192641195
378,0.0,0.13453740838827472
379,0.0,0.1957457540185473
380,0.0,0.19417995543231287
381,1.0,0.8392666420067196
382,0.0,0.09269677119901494
383,0.0,0.006822434959994352
384,0.0,0.10716282085339146
385,0.0,0.03491532127451422
386,1.0,0.9991986699396318
387,0.0,0.20125284136394683
388,0.0,0.5213896324198937
389,0.0,0.003953519301811026
390,0.0,0.07572510874512356
391,0.0,0.14788432308162403
392,0.0,0.17034335923823682
393,0.0,0.7988909308176617
394,0.0,0.31907635229123454
395,0.0,0.7003184811483272
396,0.0,0.047532652928134765
397,0.0,0.6821387451013935
398,0.0,0.3169144254403265
399,0.0,0.01303837721403768
400,0.0,0.06445330525475428
401,0.0,0.034994136697177936
402,0.0,0.0035672628406021906
403,0.0,0.019922762709753367
404,0.0,0.24824382111467805
405,0.0,0.09018183018988
406,0.0,0.7528064214387215
407,1.0,0.9976084812571797
408,1.0,0.9445497844511591
409,0.0,0.2724580881737794
410,0.0,0.23676278171519127
411,0.0,0.0023178509804141307
412,1.0,0.9603180439039148
413,1.0,0.5546754957144509
414,0.0,0.016092851759590417
415,0.0,0.004653685924408312
416,0.0,0.2579662792102441
417,1.0,0.9912028434525091
418,0.0,0.020834819115483783
419,0.0,0.013449983520193106
420,0.0,0.008019385055676698
421,0.0,0.006229172670496925
422,1.0,0.9898587873681622
423,0.0,0.019676542513353084
424,0.0,0.04340433450494357
425,0.0,0.03246760173053079
426,1.0,0.5203503803391857
427,1.0,0.9877552440540166
428,0.0,0.05309798707357955
429,0.0,0.006026496727487704
430,0.0,0.010487293170332103
431,1.0,0.986951759831838
432,0.0,0.008025059563463782
433,0.0,0.7156221670251254
434,1.0,0.9773230552857654
435,0.0,0.012704315894589872
436,0.0,0.009393558147035056
437,0.0,0.1011701694014952
438,0.0,0.008319080251108219
439,0.0,0.000680355781392484
440,1.0,0.9778480113583458
441,1.0,0.9346023118419093
442,0.0,0.005241753262101216
443,0.0,0.0030129183682960333
444,0.0,0.003302327350274182
445,1.0,0.17222138395599612
446,0.0,0.023119457764924318
447,0.0,0.059522041427918435
448,0.0,0.06735659643279326
449,0.0,0.0034152741992018064
450,0.0,0.009383388155237395
451,0.0,0.04919218555054228
452,0.0,0.006904515167045213
453,0.0,0.03865857976907797
454,0.0,0.09794241107164714
455,1.0,0.9995848798251312
456,0.0,0.10871365186596657
457,1.0,0.9973803444357757
458,0.0,0.11636522677673464
459,0.0,0.04013689643045448
460,0.0,0.03866171205094425
461,1.0,0.9513161551403461
462,0.0,0.2570516618238843
463,1.0,0.9819892402546712
464,0.0,0.3270151210946998
465,0.0,0.016179055841478236
466,0.0,0.8684753511508098
467,0.0,0.14263693997109614
468,0.0,0.08094636016898722
469,0.0,0.02523472343599111
470,0.0,0.019402117228834826
471,0.0,0.12634593424293422
472,0.0,0.03265102164737469
473,1.0,0.9925292851549564
474,0.0,0.4393109767736757
475,0.0,0.009384918251601485
476,0.0,0.022532754815963004
477,0.0,0.07601017164433098
478,0.0,0.12649344281610297
479,0.0,0.020382295722967916
480,0.0,0.013348551095718031
481,0.0,0.019913120468888584
482,0.0,0.017539521959790975
483,0.0,0.04927801624175638
484,0.0,0.016089874209630872
485,0.0,0.5290323602969432
486,1.0,0.9967314142984457
487,0.0,0.12229688228373109
488,0.0,0.02104016075914327
489,1.0,0.838642609986885
490,0.0,0.029923050808975206
491,0.0,0.015600082953593762
492,0.0,0.129049938060844
493,0.0,0.23718594971563114
494,1.0,0.9977351374525143
495,0.0,0.029530735912182568
496,0.0,0.05373165808333494
497,0.0,0.07520118148594422
498,0.0,0.034037745267266946
499,1.0,0.1804871185130961
500,0.0,0.36297278141534367
501,0.0,0.01715094539243596
502,0.0,0.010092317995458852
503,0.0,0.01778625269879982
504,0.0,0.006963446781736638
505,0.0,0.018401691035628994
506,0.0,0.3155217267383755
507,1.0,0.9945465508804541
508,1.0,0.7181428605415973
509,0.0,0.0316123947584688
510,0.0,0.06943831005220821
511,0.0,0.08118691361443481
512,0.0,0.06491641092041256
513,0.0,0.012616407232334143
514,0.0,0.01312699985571254
515,0.0,0.026212030962747497
516,0.0,0.03240832583948098
517,1.0,0.8791145606270314
518,0.0,0.01570260573914825
519,0.0,0.11699628021990817
520,0.0,0.08143850157630253
521,0.0,0.05022396170650663
522,0.0,0.0852867499902352
523,0.0,0.013087104997190199
524,0.0,0.09401896723868253
525,0.0,0.041889600445365216
526,1.0,0.9685262216369078
527,0.0,0.2708872439114124
528,0.0,0.01752917720907163
529,0.0,0.05652109261715463
530,1.0,0.9685845669769813
531,0.0,0.08526374684606793
532,0.0,0.008070795268277585
533,1.0,0.9958632937508531
534,0.0,0.838157722055521
535,0.0,0.05988327380819116
536,1.0,0.740311036214793
537,0.0,0.1809454595619142
538,0.0,0.14156131647461906
539,0.0,0.05106644187317766
540,0.0,0.023186873241313584
541,0.0,0.5945885164932879
542,0.0,0.6635607120227028
543,0.0,0.01728303007210768
544,0.0,0.017087983215324117
545,0.0,0.014277457318648077
546,0.0,0.024866514756820585
547,0.0,0.8635602094667215
548,0.0,0.03538319709455359
549,0.0,0.006310706126846422
550,0.0,0.03317820632721272
551,1.0,0.9919723066148112
552,1.0,0.9971902424477138
553,0.0,0.17006219803372863
554,0.0,0.056818536843269415
555,0.0,0.017640125618815346
556,1.0,0.9467208576969266
557,0.0,0.014641353237438419
558,1.0,0.5692545911735966
559,0.0,0.05424071738002432
560,0.0,0.44718476866250845
561,0.0,0.09965639081776106
562,1.0,0.6853877771044932
563,0.0,0.012134761280961182
564,0.0,0.012205356210737189
565,0.0,0.5720551935291006
566,0.0,0.009869544007411888
567,0.0,0.996760549333019
568,1.0,0.8998639932849763
569,0.0,0.02905369911549315
570,0.0,0.4581823916277298
571,0.0,0.020470231456202453
572,0.0,0.09006917801618824
573,0.0,0.030344472208125767
574,0.0,0.09020334181391347
575,0.0,0.4601940100143066
576,1.0,0.923708070728666
577,0.0,0.03335662261243276
578,0.0,0.0046581117672131606
579,0.0,0.02940865720353934
580,0.0,0.024029110944626134
581,0.0,0.026289262201992996
582,1.0,0.6881425987089448
583,0.0,0.0924998295429452
584,0.0,0.02897981955984337
585,0.0,0.045491551050051336
586,0.0,0.023491220635590376
587,0.0,0.028320191944581168
588,0.0,0.05254449311479424
589,0.0,0.0034431555560323485
590,0.0,0.10717239958074161
591,0.0,0.026948563031308537
592,1.0,0.6977039816643509
593,0.0,0.027313181638508332
594,1.0,0.7740909679803394
595,0.0,0.02596336999661985
596,0.0,0.09096467276868411
597,0.0,0.9711711995037103
598,0.0,0.03880468448822117
599,0.0,0.010090717779749661
600,0.0,0.017376650674389402
601,0.0,0.012316664794291015
602,1.0,0.9940732984760214
603,0.0,0.013760348702792595
604,0.0,0.4002019637367991
605,1.0,0.992021609815217
606,0.0,0.07125396319835595
607,1.0,0.9782347970747914
608,1.0,0.6661818663620924
609,0.0,0.07110191516284166
610,0.0,0.5983700764418226
611,0.0,0.05378356339379596
612,1.0,0.9535369664617697
613,0.0,0.01182147605320541
614,0.0,0.025762866704175335
615,0.0,0.0647944696893257
616,0.0,0.01425402556109263
617,0.0,0.005540651723889414
618,0.0,0.0517011168596093
619,0.0,0.036250633626739026
620,0.0,0.09891394534752783
621,0.0,0.021304815418711636
622,0.0,0.03591274863000353
623,0.0,0.3161299497241374
624,0.0,0.013560196331591954
625,0.0,0.04531132172237641
626,0.0,0.007211077650371748
627,0.0,0.14363760581680435
628,0.0,0.4171138980121292
629,1.0,0.7320556130112322
630,0.0,0.8528871893267654
631,1.0,0.8790827640453542
632,0.0,0.013334650005126639
633,1.0,0.9990313248496372
634,0.0,0.05660028198293163
635,0.0,0.04696138544961229
636,0.0,0.9330852013736471
637,0.0,0.02510941433003399
638,0.0,0.04929077720953929
639,1.0,0.6068881728928751
640,0.0,0.07956517519321975
641,1.0,0.9430277988878829
642,0.0,0.0855242993340817
643,0.0,0.035987659314794716
644,0.0,0.04527549051547715
645,0.0,0.0024801339798660497
646,0.0,0.03981549019401943
647,0.0,0.0336429907784676
648,0.0,0.14326965187545157
649,0.0,0.07919413605923653
650,0.0,0.04138672472690676
651,0.0,0.15457921101388103
652,0.0,0.26201904274785787
653,1.0,0.9973209927254763
654,0.0,0.140716033716215
655,1.0,0.9679085940356218
656,1.0,0.978382958006151
657,1.0,0.5867052198043736
658,0.0,0.023856544274849192
659,1.0,0.9314057522196248
660,0.0,0.006293648049342807
661,1.0,0.9932375106820408
662,1.0,0.9705774465005874
663,0.0,0.5380938271886139
664,0.0,0.025475914953220522
665,0.0,0.8883144584272809
666,0.0,0.021453174630541586
667,0.0,0.03325778146207148
668,1.0,0.9893215927491554
669,1.0,0.7760033389422181
670,0.0,0.003268571380846141
671,1.0,0.9733361832076054
672,0.0,0.12338027049976269
673,1.0,0.026191948167366787
674,1.0,0.40646034826888705
675,0.0,0.9720386983930138
676,0.0,0.020423524766919946
677,1.0,0.79857231407481
678,0.0,0.13322731647201677
679,0.0,0.21031073100618233
680,0.0,0.37204663068385996
681,0.0,0.009362198167957756
682,0.0,0.05152779936850698
683,1.0,0.11998937216774488
684,0.0,0.043582900948398895
685,1.0,0.809917167481016
686,1.0,0.8841480938870897
687,0.0,0.09132692543162224
688,0.0,0.07018532859614811
689,0.0,0.02854093825073934
690,0.0,0.0782053147686596
691,0.0,0.15724139079481872
692,0.0,0.2678384796036672
693,1.0,0.9577436374894105
694,0.0,0.024351432420908606
695,0.0,0.02721476029386867
696,0.0,0.10313560784179406
697,0.0,0.08149558371392855
698,0.0,0.2797182982383766
699,0.0,0.023010111696758078
700,1.0,0.985932948556292
701,0.0,0.040258707129126964
702,0.0,0.10554450210872282
703,0.0,0.05506691830834772
704,0.0,0.026655899205014193
705,0.0,0.07663948036363091
706,0.0,0.2783495112928699
707,0.0,0.06651900506584026
708,0.0,0.11560749254046059
709,1.0,0.9943291531536683
710,1.0,0.9808277485953499
711,0.0,0.055593542103201256
712,0.0,0.4676030301291134
713,0.0,0.6832039657791057
714,0.0,0.22057609134863912
715,0.0,0.02667074532564729
716,1.0,0.8619447796098508
717,0.0,0.06978016651452107
718,0.0,0.036733948194437455
719,0.0,0.07239286676849588
720,1.0,0.6327234904940999
721,0.0,0.03034614279687517
722,0.0,0.23105755551411072
723,0.0,0.04749880936954049
724,0.0,0.04946405131665044
725,0.0,0.0649702191562683
726,0.0,0.021766893692737013
727,0.0,0.46246158114566827
728,1.0,0.20186519873656217
729,0.0,0.12355906068440246
730,1.0,0.76176492894387
731,1.0,0.40706795450056843
732,1.0,0.9335885326972109
733,0.0,0.0988222501140797
734,0.0,0.13046478105318743
735,0.0,0.04894293437216196
736,1.0,0.8585713661504228
737,0.0,0.020410103821673794
738,0.0,0.018989145925584205
739,0.0,0.03079986742826341
740,0.0,0.0024368736600810645
741,0.0,0.021541992484087866
742,0.0,0.1507735626177892
743,0.0,0.07992408015567341
744,0.0,0.9467027666190648
745,1.0,0.6976932963902902
746,0.0,0.007746539259438507
747,0.0,0.027451227397707962
748,0.0,0.01958248690700448
749,0.0,0.08429595185938506
750,0.0,0.2511966875270035
751,0.0,0.10609186207584458
752,0.0,0.009607952606516004
753,0.0,0.044144900202422475
754,0.0,0.16850786315208643
755,0.0,0.007181644825827107
756,0.0,0.0046057916247317495
757,0.0,0.19315414598882055
758,0.0,0.009179374847646507
759,0.0,0.06671928840823894
760,1.0,0.9809838936062487
761,0.0,0.008629555833234456
762,0.0,0.07619412562421238
763,0.0,0.26799940757261037
764,1.0,0.9861725394723068
765,1.0,0.9301633565502528
766,0.0,0.1042286950980369
767,1.0,0.9236511522741987
768,0.0,0.029234772024247818
769,0.0,0.1484495756282284
770,0.0,0.058763536345008006
771,0.0,0.03990238724755329
772,0.0,0.1498863401066356
773,0.0,0.33077127450943183
774,0.0,0.1018851493253054
775,1.0,0.9968716583682953
776,0.0,0.023630211413392277
777,0.0,0.03201107200025857
778,0.0,0.008438789861777953
779,0.0,0.06328536420622725
780,0.0,0.004399110125478252
781,0.0,0.11779014201753465
782,0.0,0.32689671266677006
783,0.0,0.5494654087636919
784,0.0,0.023102100148694887
785,0.0,0.03664103130380289
786,0.0,0.05402568352238228
787,1.0,0.9876388228842418
788,0.0,0.9471983923853546
789,0.0,0.014180457298805765
790,1.0,0.9760310981295129
791,0.0,0.028464857611648717
792,1.0,0.9490964424074283
793,0.0,0.1967719202180023
794,0.0,0.12666418654909173
795,0.0,0.010587674200136775
796,0.0,0.014630659693341803
797,1.0,0.9877052045859398
798,0.0,0.07212187928038173
799,1.0,0.9721347935579207
800,1.0,0.8056912943906656
801,0.0,0.026517325215905996
802,0.0,0.1152603710831928
803,0.0,0.02595236483577549
804,0.0,0.00944881292832757
805,0.0,0.04952973993458169
806,0.0,0.005028532289333541
807,1.0,0.9404405188606517
808,0.0,0.018847393986867716
809,0.0,0.021870206666494193
810,0.0,0.0022254240453253122
811,0.0,0.06608100541266784
812,1.0,0.12218423623849778
813,0.0,0.1006665232118131
814,1.0,0.9819199152276533
815,0.0,0.2769806682050525
816,1.0,0.9791748081042575
817,0.0,0.0935887093796431
818,0.0,0.4420312390350969
819,1.0,0.9282847967947524
820,1.0,0.35236281254726576
821,0.0,0.018562553769102735
822,1.0,0.4498664324851906
823,0.0,0.01737573685016144
824,1.0,0.8637868993430272
825,0.0,0.0780887022329618
826,0.0,0.019782842291075638
827,0.0,0.44877212757944407
828,0.0,0.004358477086196501
829,1.0,0.7278972810845259
830,1.0,0.9756870848875183
831,0.0,0.023497714377278496
832,0.0,0.02285325785356883
833,0.0,0.19797719941034275
834,0.0,0.03694260089481979
835,1.0,0.997955726095126
836,0.0,0.321146323079231
837,0.0,0.05049741468268206
838,0.0,0.04034681390286739
839,1.0,0.429350935369105
840,0.0,0.006189842980307761
841,0.0,0.4944648297481503
842,0.0,0.009287332193595906
843,0.0,0.1404568301016998
844,0.0,0.03047783712561632
845,0.0,0.019668340191844453
846,0.0,0.028441968043785838
847,1.0,0.9699512748033007
848,0.0,0.06124623521859053
849,0.0,0.03851316837097645
850,0.0,0.7807488643658204
851,1.0,0.9895660515147237
852,0.0,0.0335459048236554
853,0.0,0.054779902329135426
854,0.0,0.27479378949015815
855,1.0,0.9951031527597276
856,0.0,0.045721757744008586
857,0.0,0.053719501147375406
858,0.0,0.13253147312081975
859,1.0,0.25417559099881537
860,1.0,0.5689320152767082
861,0.0,0.0281363220398205
862,0.0,0.012421067986969708
863,1.0,0.9235844092658089
864,1.0,0.4099645323896218
865,0.0,0.04488323191354784
866,0.0,0.04383927909723399
867,0.0,0.24407031295936338
868,0.0,0.019470672042006174
869,0.0,0.06301448690049774
870,1.0,0.9605958038867557
871,0.0,0.04484862600271171
872,0.0,0.5274410804110894
873,1.0,0.41421898154817594
874,0.0,0.03379022752985968
875,0.0,0.3716991133688356
876,0.0,0.03812912580136843
877,0.0,0.025096214078880637
878,0.0,0.30524903176446755
879,0.0,0.17117734417107952
880,0.0,0.023163982352260238
881,1.0,0.6270403314934394
882,0.0,0.341826639583745
883,1.0,0.9927228957461955
884,0.0,0.040047524607901654
885,0.0,0.022590677995287196
886,0.0,0.08182116532464001
887,0.0,0.037290126548138784
888,1.0,0.9980592841440298
889,1.0,0.9484620631291838
890,0.0,0.04056963682425824
891,0.0,0.12607096811777072
892,0.0,0.06047135840484462
893,0.0,0.008432684766534694
894,1.0,0.1470920904985682
895,0.0,0.012858340063427974
896,0.0,0.013115350108829181
897,0.0,0.021183525742721237
898,0.0,0.03607495945010691
899,0.0,0.03851029149842047
900,1.0,0.9722047009318718
901,0.0,0.05925694092424557
902,0.0,0.01755408163949678
903,1.0,0.9896803210401871
904,0.0,0.13767292986415552
905,1.0,0.4506930442942603
906,0.0,0.010727753657846414
907,0.0,0.4208819101628826
908,0.0,0.009184354627732424
909,0.0,0.31372370316053777
910,0.0,0.014091867582808231
911,0.0,0.027080062323385327
912,0.0,0.5841616220776021
913,0.0,0.0070964440681837914
914,0.0,0.372787996958186
915,0.0,0.03712291548827639
916,0.0,0.025109989868105052
917,0.0,0.05101598139053731
918,0.0,0.007874142452822842
919,0.0,0.041542152347866464
920,0.0,0.3787610980815879
921,0.0,0.05026363225152662
922,0.0,0.00708833268274525
923,0.0,0.28399240115373375
924,0.0,0.01824105365011049
925,1.0,0.7719393014419171
926,0.0,0.029943652472046424
927,0.0,0.014682115842745347
928,0.0,0.010673801069242317
929,0.0,0.02548423628051775
930,0.0,0.02728145285325309
931,1.0,0.8496995093556764
