id,label,oof_dense_lr,oof_meta_lr
110,0.0,0.4792021442448425,0.024032602559111552
111,0.0,0.2646281892310484,0.02603262597285131
112,0.0,0.1568577763428258,0.03928949460190596
113,1.0,0.9999565821576004,0.9934697487688859
114,0.0,0.13246448584089582,0.04452630043952905
115,0.0,0.127217188070436,0.03253312722993853
116,1.0,0.9825862579391458,0.9974021773017008
117,0.0,0.1892806032368128,0.4264665594676867
118,0.0,0.06235682287517645,0.04309528657909452
119,0.0,0.005949021551503998,0.13226349141995658
120,0.0,0.4753308137090927,0.9705368801205513
121,0.0,0.10086614990130743,0.04096943626367888
122,1.0,0.9996542874265882,0.9768348075681166
123,0.0,0.1470525855365446,0.03881863812939344
124,0.0,0.21818521345378653,0.1677408205557749
125,0.0,0.16721456174126312,0.02416712133141336
126,0.0,0.05385284111553244,0.05469928198647209
127,0.0,0.36920746749136546,0.49527425775441203
128,0.0,0.153012479092742,0.022318200732549
129,0.0,0.10072926493937215,0.05912449967550005
130,0.0,0.09018638159549366,0.027216324617872177
131,0.0,0.22186732635063108,0.12637862826165033
132,0.0,0.384738594366562,0.48229277848086927
133,0.0,0.6580546478401659,0.9880358552452414
134,0.0,0.11373284567883683,0.02521743180229569
135,0.0,0.3451701630170623,0.12350629467069422
136,1.0,0.9999538785782696,0.9976748820624964
137,0.0,0.24800645091949067,0.10469326849234237
138,0.0,0.2894806948595899,0.019281575028533383
139,0.0,0.06412146208069516,0.030721336422293057
140,0.0,0.1366758922907832,0.020899387055479363
141,0.0,0.15376230035937918,0.34939104305960594
142,0.0,0.16250387890440293,0.14856528776127403
143,0.0,0.24361556180594035,0.3461194842847049
144,0.0,0.08911028038935243,0.03179149087613589
145,0.0,0.4533595782647348,0.04640652186328294
146,0.0,0.15725567223884887,0.07197579323513022
147,0.0,0.24078357242565923,0.17170322721865047
148,0.0,0.06825126291822634,0.019679713975659877
149,0.0,0.05925227577267853,0.09505111519234043
150,0.0,0.11933951106977453,0.02562344089891171
151,1.0,0.9999999999862115,0.8836952362076931
152,0.0,0.061591405410471554,0.04637165171625335
153,0.0,0.19163568569888204,0.03984920050103015
154,0.0,0.32552512805771433,0.03756766702843799
155,0.0,0.24141889203117672,0.036398085083334135
156,0.0,0.1015673917882771,0.05631754820487383
157,0.0,0.13979133414253894,0.37339825406836796
158,0.0,0.7169761471774229,0.34342359872102535
159,0.0,0.1758517817490031,0.024289405289999694
160,0.0,0.18162973998546178,0.06874538963187866
161,1.0,0.9448733931362377,0.9631858202711383
162,0.0,0.1263173691278399,0.02425217743346149
163,0.0,0.24870273686229688,0.19574955917462386
164,0.0,0.16904573173196208,0.03939233298916924
165,0.0,0.17364938201815364,0.12229557004948297
166,0.0,0.2119681969020112,0.032624643145455295
167,0.0,0.2852535768447086,0.025760529330036107
168,0.0,0.20428373196815536,0.06612855097414946
169,0.0,0.0031319602869756954,0.0800945630595222
170,0.0,0.6235295513414728,0.24503659085235321
171,1.0,0.9999925281345207,0.9977536224239428
172,1.0,0.912312705233665,0.96368745194894
173,0.0,0.19165119182102827,0.03347295541299864
174,0.0,0.15360609184857307,0.033131788757258245
175,0.0,0.17815093587838635,0.033489080400254015
176,0.0,0.2512256290247757,0.1706428396744174
177,0.0,0.4314870592152492,0.03662390319750269
178,0.0,0.12088256589574933,0.05336069075580892
179,0.0,0.3680734090089354,0.025783203535660555
180,0.0,0.000907608463097035,0.07673567530792395
181,0.0,0.07249245281043402,0.037084105953122025
182,1.0,0.7727838643950907,0.9913946305562323
183,0.0,0.208993148466673,0.030585712624481093
184,0.0,0.14088358649473506,0.08656217383421567
185,0.0,0.06818450277027188,0.07693129365934044
186,0.0,0.08555575831345867,0.023792758498991463
187,0.0,0.007031436984149573,0.02468002176563656
188,0.0,0.14766943483319525,0.03149719705018605
189,0.0,0.10029563017783691,0.02743076795641181
190,0.0,0.1187524399388798,0.055862792210415034
191,0.0,0.11555720428904467,0.022549797549477144
192,0.0,0.43658456111133287,0.06108643661360056
193,1.0,0.829616996040808,0.9911759404486635
194,0.0,0.32446212717214384,0.9361860270675725
195,0.0,0.2818328735099175,0.040024665393301684
196,1.0,0.9850431204987699,0.9813982608518318
197,0.0,0.25825057813812635,0.03849270010014618
198,1.0,0.847937487377504,0.9726046904470756
199,0.0,0.3064048341984752,0.4321554638682704
200,0.0,0.08650799312461818,0.071696077970223
201,0.0,0.0639787287218577,0.03399937549601228
202,0.0,0.08341167451086563,0.021349247295960674
203,0.0,0.19518954563316987,0.018608745100382823
204,0.0,0.19758849585695673,0.4818399249966772
205,1.0,0.958201833986071,0.969675213632071
206,0.0,0.4469305478814218,0.0972880733360467
207,1.0,0.9994962656957325,0.9910325232319255
208,0.0,0.12533995074211535,0.0402671996260694
209,0.0,0.03279495130016909,0.02264493087597032
210,0.0,0.06041415979384511,0.060711128998780915
211,0.0,0.26756179748979936,0.048917803904472895
212,0.0,0.11951073694056989,0.03824594328191009
213,0.0,0.24262020099322276,0.0991209002565807
214,1.0,0.7918127914940222,0.7945745267616308
215,0.0,0.0995834438421422,0.02893648274509291
216,0.0,0.19315875541514324,0.018266862299226406
217,1.0,0.977113534269909,0.9847427371789281
218,1.0,0.03369763080366973,0.4743383644118395
219,0.0,0.26261971522590005,0.18012722362317363
220,0.0,0.49157170551058676,0.3752131465919522
221,0.0,0.1304033421820193,0.03186584550955181
222,1.0,0.42523981866556915,0.692001868859306
223,0.0,0.8571536324691775,0.8201444054581932
224,1.0,0.49950794480463023,0.8761509828923628
225,0.0,0.124080977236859,0.0324192637748862
226,0.0,0.06561575034865136,0.044035226835740425
227,0.0,0.1899333007214763,0.038521369146866664
228,0.0,0.07867649395066004,0.03971629062511544
229,0.0,0.0669406929959843,0.024422942180337123
230,0.0,0.9432594576189636,0.10460210790397573
231,0.0,0.27263253855233943,0.02763086940979748
232,0.0,0.24297841743036216,0.0544488861606303
233,1.0,0.9816162529524548,0.9916935958089739
234,0.0,0.17675246485610285,0.08298994157111514
235,0.0,0.11354397175910376,0.024650281646362744
236,0.0,0.3330767470363441,0.20700336816558293
237,0.0,0.604892602447416,0.14199904174202108
238,0.0,0.03375723302203934,0.07517495615542076
239,0.0,0.3639776555746525,0.0372721519777124
240,0.0,0.2690647732668787,0.05083894772226915
241,0.0,0.20322954069785146,0.16482692132291604
242,0.0,0.17652661441447584,0.020211899041876952
243,1.0,0.9873265883249539,0.992860081983473
244,0.0,0.15314530230581885,0.017460294681761954
245,1.0,0.9173603057841658,0.9230447262452888
246,0.0,0.5429369838063139,0.4477490314937681
247,0.0,0.23139987870504736,0.02558164483732974
248,1.0,0.7170674901915702,0.9327144288734668
249,0.0,0.24995284100547394,0.022606034908206125
250,1.0,0.9984415667548938,0.9795663727997618
251,0.0,0.01178629592419897,0.022380141746719383
252,0.0,0.19324164314025588,0.03357295449485534
253,0.0,0.2827827983794335,0.04727256500036459
254,0.0,0.14572383419039184,0.020082488015028717
255,0.0,0.13053017019145324,0.0423017556304757
256,1.0,0.933513514455514,0.9913695400500463
257,0.0,0.6168614926708846,0.06181935289728994
258,0.0,0.3070419724854662,0.3462646787458205
259,0.0,0.20372941337711942,0.03181325067253761
260,1.0,0.8651402323679045,0.972984549049459
261,0.0,0.3478077400441302,0.01974508430966014
262,0.0,0.17343686730257718,0.03315230739638092
263,1.0,0.8983067877142817,0.9884347103449417
264,0.0,0.13053963955163805,0.100123106479381
265,0.0,0.3451936092970997,0.11452270202704118
266,0.0,0.03536034069512903,0.029038468103219483
267,0.0,0.19317798540923134,0.023324276946358604
268,0.0,0.14046402741412942,0.025021873386409738
269,0.0,0.14646985777038585,0.024897944939714863
270,1.0,0.9999999999802907,0.9932533671406233
271,0.0,0.1802366386561292,0.09341270086714128
272,0.0,0.02953241231351362,0.03743094078452938
273,0.0,0.24667467976116966,0.0429664951715917
274,0.0,0.30979997311199386,0.14602356674283581
275,1.0,0.5397723474642615,0.7985527345862551
276,1.0,0.13795852174326007,0.5942851442797205
277,0.0,0.02939889824844778,0.047287496595853
278,0.0,0.2534258257268263,0.021061700649757983
279,0.0,0.03152354721311054,0.02607888540794367
280,0.0,0.14873010684089324,0.031547392127791625
281,0.0,0.40982604352373964,0.0354126871255802
282,0.0,0.3033055650837429,0.07942272314447707
283,0.0,0.470575325732683,0.9180750743899517
284,0.0,0.6449244418090619,0.9195723266967617
285,0.0,0.8537655654193392,0.6460007123155926
286,0.0,0.004780420285433446,0.035167668542390625
287,0.0,0.6045775942580786,0.894506624226213
288,0.0,0.20555244564299602,0.029460105926858184
289,0.0,0.037298517116142044,0.03305275787120149
290,1.0,0.9817185447734735,0.976910855138465
291,0.0,0.2092625551657466,0.0532871869830502
292,0.0,0.060005800438034496,0.018507005003398944
293,0.0,0.017875210993458856,0.05520176961310025
294,0.0,0.07274621741571295,0.03182056449382676
295,1.0,0.13576810038885376,0.21227093998433963
296,1.0,0.9998519297717208,0.9974560071118498
297,0.0,0.33275818735914275,0.030299999759647048
298,1.0,0.9924435619247128,0.8854946954443105
299,0.0,0.11858873503622634,0.016224602683252435
300,0.0,0.2212800078415141,0.029186180763253296
301,0.0,0.32280454118768925,0.2528668395509354
302,0.0,0.01276286123076241,0.043978239978967465
303,0.0,0.03687468550583748,0.06455049874635488
304,0.0,0.15842163964804334,0.05833039151042194
305,1.0,0.9494625316607898,0.9927095362669726
306,1.0,0.9631069819605745,0.9567646836547036
307,0.0,0.09642199611548373,0.02372108128644328
308,0.0,0.22332734231511933,0.03802460050212757
309,0.0,0.08236933371514289,0.07281748555994873
310,0.0,0.26673178285281923,0.0346106428491225
311,0.0,0.2380960849678381,0.1873499092112037
312,0.0,0.1314509586732087,0.02445084937940469
313,1.0,0.4878212051917207,0.8627255074844488
314,1.0,0.9999343526593898,0.9695329311533089
315,0.0,0.12358145579058177,0.07245305414460734
316,1.0,0.9972214172823644,0.9888270505930568
317,0.0,0.13552498344942301,0.01962366476584586
318,1.0,0.9999692312190508,0.998840014531002
319,0.0,0.11459869927501722,0.12341060624824049
320,1.0,0.8550843612413013,0.9945111588999711
321,1.0,0.6261515999323629,0.9340843327673181
322,0.0,0.6474531236651697,0.8958837681816004
323,1.0,0.795474256716617,0.8072409034240157
324,0.0,0.0919561430626115,0.11685034130538682
325,0.0,0.19367837001325347,0.023250586509860758
326,0.0,0.5484639417519317,0.07155777030369512
327,0.0,0.06247441143646384,0.030836944872004193
328,1.0,0.9999854648223373,0.9903226374248948
329,0.0,0.05700415340510799,0.025518480923426897
330,0.0,0.006209254699090645,0.03178373024551961
331,0.0,0.08245227493939072,0.06086675534350097
332,0.0,0.035277658777332056,0.026766445722255793
333,0.0,0.10254537998803309,0.05603500816170073
334,0.0,0.4574052417104888,0.04032138892445016
335,1.0,0.9999639987815522,0.9785602250955323
336,0.0,0.9588639362733263,0.13467239419979976
337,0.0,0.36879713258585567,0.05387301125053433
338,0.0,0.038944588266585506,0.025031177726494155
339,0.0,0.15596704569576436,0.02675031443084037
340,0.0,0.2894284614031192,0.06298115826175395
341,0.0,0.21909331827421166,0.05165951232642461
342,1.0,0.9999999988858204,0.9979128489730871
343,0.0,0.251225327626066,0.04339476381478745
344,0.0,0.21549273752056378,0.040387032751089985
345,0.0,0.08011366312789614,0.04628429731544882
346,0.0,0.23179713893197962,0.03362097385610588
347,1.0,0.8573277307947159,0.98775353139447
348,0.0,0.37881607825997304,0.03126487689860732
349,0.0,0.2401017542585499,0.0692057125991712
350,0.0,0.3050434735358578,0.05326240676933527
351,0.0,0.31294444707670555,0.03071172614429135
352,0.0,0.36096588173623934,0.06928677647342033
353,0.0,0.015060444889874522,0.017909007957132503
354,0.0,0.550060981415357,0.951308093924261
355,0.0,0.11660028218651539,0.03378251720520143
356,0.0,0.6815831303448483,0.8132254805229241
357,1.0,0.3098713879173429,0.7108889273643919
358,0.0,0.7648296344088619,0.20562935294013518
359,0.0,0.44811955107359003,0.0629334083200909
360,0.0,0.034812023277228654,0.023487837558242696
361,0.0,0.2570652317607039,0.07956260518558411
362,0.0,0.11188216880386352,0.05974061059198017
363,0.0,0.5023974175747625,0.12120185100619524
364,0.0,0.20769890127924284,0.026066919991781623
365,0.0,0.21272166125881103,0.047998709020073714
366,0.0,0.3584492433857219,0.23375303022503874
367,0.0,0.14572580647419928,0.01784276153165296
368,0.0,0.20299962418890388,0.22002144899341783
369,1.0,0.5789427231743176,0.9861251975605233
370,0.0,0.19170435583089532,0.10085071990547868
371,1.0,0.9999954572336149,0.9412909788802034
372,0.0,0.4461551487097668,0.23199981213516493
373,0.0,0.11842798756598148,0.03946751822361529
374,0.0,0.044688493745189774,0.029211833845721995
375,1.0,0.9973064059186951,0.9950840723491153
376,0.0,0.10052284292228236,0.018867540540360907
377,0.0,0.1494251753834097,0.04721914908791413
378,0.0,0.18695814327775254,0.3166477294724364
379,0.0,0.7331017200394245,0.0996116715417004
380,0.0,0.320820341900564,0.13732507669307287
381,1.0,0.7982412442525003,0.9250711038535222
382,0.0,0.29486477154344043,0.21802919651930622
383,0.0,0.19121933574828778,0.017363060966011642
384,0.0,0.00709710170031674,0.1547061280864032
385,0.0,0.3209420309087576,0.10645375402378876
386,1.0,0.9999783259075401,0.9973046373325699
387,0.0,0.17294632936349127,0.18811036519022378
388,0.0,0.9967755964414341,0.30582828652705735
389,0.0,0.16637510290752694,0.02503421113963923
390,0.0,0.3153575350640372,0.028504775487816717
391,0.0,0.0984821774980716,0.11159580164678216
392,0.0,0.4829093159832952,0.3002995844699041
393,0.0,0.06464356439850975,0.8272760675942725
394,0.0,0.09228843196738545,0.17477619151958212
395,0.0,0.048981620144988414,0.7511833001944195
396,0.0,0.12424158145386653,0.025636721406205473
397,0.0,0.6767354434430775,0.9142743817450081
398,0.0,0.17765215706292534,0.2083754539729346
399,0.0,0.4742768913158779,0.029716996593131782
400,0.0,0.07505675840390165,0.040208989641020855
401,0.0,0.4598728598522461,0.03779092586717793
402,0.0,0.1917363904317416,0.0147965038160313
403,0.0,0.08535797608313404,0.029212223507719647
404,0.0,0.16183591499374445,0.10183818627798005
405,0.0,0.2436103140946334,0.07241120060266791
406,0.0,0.5079893019371748,0.6578891706226027
407,1.0,0.9999999999999047,0.9919784726572393
408,1.0,0.994945722012439,0.9723956602521026
409,0.0,0.2569605511343607,0.14429835609236485
410,0.0,0.15046377251188403,0.2954834460370216
411,0.0,0.21270103187170775,0.022398649687424912
412,1.0,0.9966838811482255,0.9955460806344243
413,1.0,0.4167521029142696,0.7000990911631143
414,0.0,0.16321516610123252,0.026370536293288678
415,0.0,0.09310260703363411,0.033662153388275044
416,0.0,0.4435061704667317,0.45704384951712773
417,1.0,0.9144701103249513,0.9879775682794502
418,0.0,0.2755218828816799,0.07492490696322307
419,0.0,0.1471078578318489,0.03104739482872988
420,0.0,0.061340648024315596,0.022999230060775214
421,0.0,0.17284101685288691,0.016522003101918876
422,1.0,0.9992128020551206,0.9794492500034456
423,0.0,0.2593355793863815,0.13644230263207602
424,0.0,0.022823939802005852,0.05829766655280634
425,0.0,0.24149645644553666,0.0207068677763491
426,1.0,0.10766322295281716,0.6128873158950798
427,1.0,0.970534800465924,0.9878153184005767
428,0.0,0.07394779243035537,0.03554005931953562
429,0.0,0.28267169166370043,0.044984670842118935
430,0.0,0.3233200319183013,0.046130874738169916
431,1.0,0.9666816417854283,0.9958376768828981
432,0.0,0.2156336679951378,0.0231764201752774
433,0.0,0.3120120164133998,0.948610999670969
434,1.0,0.938254494073259,0.9927577945663769
435,0.0,0.008956701895435362,0.021074886856929268
436,0.0,0.06321103162884822,0.018629126034446716
437,0.0,0.3813670146285447,0.04140396156094429
438,0.0,0.36377945807430934,0.023128251757457904
439,0.0,0.11892303822007351,0.01494904701802255
440,1.0,0.87114084338594,0.986599568667129
441,1.0,0.6653001463428727,0.9898332887856967
442,0.0,0.058846730166793294,0.021205412487962597
443,0.0,0.2048600579024836,0.016892332743107426
444,0.0,0.12608805645540883,0.03674269990767809
445,1.0,0.03253660443039374,0.03845560459891985
446,0.0,0.10283881176263614,0.017132209841012342
447,0.0,0.08854172382392315,0.046959574512976825
448,0.0,0.12265652988397112,0.0800884905099912
449,0.0,0.05502248337565588,0.04050132809611957
450,0.0,0.22632514584172606,0.026824423612218946
451,0.0,0.1379752355769234,0.027760535658501544
452,0.0,0.06576745584947877,0.02629393311810746
453,0.0,0.37203550201189006,0.05777469032684195
454,0.0,0.10226091418891806,0.07227378161773629
455,1.0,0.9994774147664369,0.996621508099205
456,0.0,0.2567962818822489,0.1192635672039654
457,1.0,0.9992853328256597,0.9834033730142548
458,0.0,0.6237847518932701,0.10778607001489192
459,0.0,0.03927628130915776,0.030007726012268473
460,0.0,0.055655050463321254,0.02954581772361811
461,1.0,0.9737260686420592,0.9942377182811126
462,0.0,0.17934616495549277,0.3368878918002557
463,1.0,0.9901185188933124,0.9953522000039672
464,0.0,0.408740632162256,0.5446947172378904
465,0.0,0.19072668722246702,0.035280743973977194
466,0.0,0.14582542874187024,0.9004202532607456
467,0.0,0.5055083886660644,0.15685814024448733
468,0.0,0.0009908968265691831,0.014603286879879352
469,0.0,0.04523538609898472,0.033310728119863554
470,0.0,0.22355723288896528,0.032357420778158404
471,0.0,0.23403651287560395,0.06550768039127443
472,0.0,0.06075814097540823,0.03377339589765149
473,1.0,0.9989052846394547,0.9943795971196577
474,0.0,0.4303756841848696,0.7341216321081465
475,0.0,0.40646791528321263,0.0529955920436561
476,0.0,0.23902914767892464,0.0702262076264568
477,0.0,0.33763324342638656,0.06768987151964882
478,0.0,0.17728678815605253,0.05257461639807639
479,0.0,0.0743910022605311,0.038624401261172524
480,0.0,0.13193140483170138,0.030664900923962023
481,0.0,0.20724690120395212,0.0484716862763038
482,0.0,0.15357910662969187,0.02870729270797789
483,0.0,0.18569640244796692,0.04555825374450581
484,0.0,0.035281577882458184,0.01797664772991992
485,0.0,0.21682458673369037,0.4924121020762157
486,1.0,0.9999999999820071,0.9999619280300474
487,0.0,0.08827227666988448,0.06483082421431183
488,0.0,0.13636602718013544,0.04959096450603171
489,1.0,0.7588645722331289,0.9703555019724069
490,0.0,0.19733324521718765,0.033812150961239976
491,0.0,0.17499666424110333,0.03403940442487091
492,0.0,0.13237960429119147,0.09566776612024439
493,0.0,0.1930575285271455,0.17884980170676082
494,1.0,0.9999684016833293,0.9954629162098617
495,0.0,0.14371952834808935,0.023045426808257302
496,0.0,0.2802984251954661,0.06237946964911015
497,0.0,0.13528202529917402,0.11504458582279482
498,0.0,0.27266110422513634,0.11248559108130358
499,1.0,0.21223486914822784,0.08287576233985736
500,0.0,0.29902384598534326,0.23534025657315036
501,0.0,0.5151005777294302,0.04418159939539109
502,0.0,0.16702113013274766,0.026216316429433385
503,0.0,0.1456541567421594,0.021156745368804575
504,0.0,0.15324568585567067,0.054985068417301955
505,0.0,0.2743675485314684,0.06629873731160871
506,0.0,0.12018782700120258,0.1063320991169382
507,1.0,0.7623334542547894,0.9778044427680237
508,1.0,0.8776973001595617,0.9353814869150492
509,0.0,0.29548160120898914,0.05118720034123947
510,0.0,0.03999003235122601,0.07985053640699384
511,0.0,0.2306102903974145,0.10217562081517152
512,0.0,0.5065968952252285,0.09253146078944563
513,0.0,0.21335416034644764,0.02167852506394815
514,0.0,0.24324776942168644,0.019319089269789293
515,0.0,0.0828449769882423,0.06767274703599185
516,0.0,0.13902218144256315,0.03320831504452631
517,1.0,0.7615236162814322,0.9838258296442385
518,0.0,0.07870742877896696,0.08336592355561738
519,0.0,0.34956668737912916,0.15455545257277797
520,0.0,0.22789062148758377,0.07808839077698769
521,0.0,0.2107747454961922,0.06992145754776342
522,0.0,0.15345706740433374,0.06498549516457623
523,0.0,0.1811171202788484,0.035359302710052824
524,0.0,0.303841227979621,0.11036732237164111
525,0.0,0.32160621945094825,0.0317315842181701
526,1.0,0.6356709559614488,0.9929507110006106
527,0.0,0.07186187419453217,0.10070394405327862
528,0.0,0.08822461257718646,0.04989463647563704
529,0.0,0.12487075715373039,0.07778256418264462
530,1.0,0.9999999974663183,0.9428741606406421
531,0.0,0.27675717016618795,0.03012270982856407
532,0.0,0.31319845981233263,0.02980741084971698
533,1.0,0.9999044587845334,0.9561269651684995
534,0.0,0.9904956886764921,0.9809316876412583
535,0.0,0.19448852983772336,0.0338063709776337
536,1.0,0.6546880478378816,0.9437085272473577
537,0.0,0.4805267682867561,0.07176402598327354
538,0.0,0.052152648331219006,0.04169525196374099
539,0.0,0.010732457884737926,0.0482909272335998
540,0.0,0.07254178957432406,0.03950231966685145
541,0.0,0.29997664151256215,0.8624733757060921
542,0.0,0.5723831069141591,0.7512782781301882
543,0.0,0.17496541427021844,0.026937663609459064
544,0.0,0.05587715415534638,0.019521193522948975
545,0.0,0.25891503505945695,0.025657933908751554
546,0.0,0.0683325710827698,0.034910223194815404
547,0.0,0.3045986523438077,0.9131123341951263
548,0.0,0.008086431663259647,0.03844549838086866
549,0.0,0.10779182231263672,0.023367513073372558
550,0.0,0.11607939276945732,0.062195292796055776
551,1.0,0.9961376022361016,0.9929351452391354
552,1.0,0.9990219058137787,0.9913117314379577
553,0.0,0.45869043830673223,0.07792148809132701
554,0.0,0.036868790649988624,0.03797114854372653
555,0.0,0.0007347648980106181,0.08739448864799217
556,1.0,0.9985245497161107,0.9956140599272981
557,0.0,0.06392668148560778,0.05237273739439485
558,1.0,0.6193420060684726,0.8496109075612153
559,0.0,0.5269429810491578,0.04199226753267353
560,0.0,0.20437305015093685,0.26796883080270767
561,0.0,0.24148682910878952,0.062326502801429665
562,1.0,0.8047841043047588,0.9488622540959468
563,0.0,0.21798808741131195,0.019540982125410163
564,0.0,0.004904396119688743,0.02612077413236373
565,0.0,0.35348945148105887,0.6852633886274633
566,0.0,0.1857231773021121,0.021571555290604488
567,0.0,0.9986715913981566,0.9967515610815346
568,1.0,0.5651140189266513,0.959398003522657
569,0.0,0.05462941275764613,0.020514035924621005
570,0.0,0.20579105433845654,0.2713178110149241
571,0.0,0.15707120891534757,0.06657833898442966
572,0.0,0.026280726191843563,0.0423457121636274
573,0.0,0.17464271192464562,0.02497974046513339
574,0.0,0.295281354134176,0.2591115849128141
575,0.0,0.23250864404733054,0.17941711265195504
576,1.0,0.9264570956999897,0.9930359278096981
577,0.0,0.18700105668605377,0.03865881896758812
578,0.0,0.13983968251485482,0.0456897289562159
579,0.0,0.22003390156842012,0.02515276350671113
580,0.0,0.04731459596297587,0.02460332043768657
581,0.0,0.15845628573647996,0.04081330915662282
582,1.0,0.7055988742556849,0.973674179937957
