id,label,oof_title_lr,oof_body_lr
187,0.0,0.14405470308289678,0.039890213223970836
188,0.0,0.21869700117317137,0.04098879550835881
189,0.0,0.1542444913461293,0.1634895943733508
190,0.0,0.388216610626321,0.11559893145431703
191,0.0,0.029872919117905662,0.09572232121003106
192,0.0,0.11734994138451185,0.26322635562906505
193,1.0,0.7637033743801194,0.9711510421501549
194,0.0,0.7582972864822788,0.87987098562583
195,0.0,0.13818450143107894,0.09281606909627257
196,1.0,0.47966142911627374,0.9432799631362488
197,0.0,0.25460291963058557,0.06686803883323157
198,1.0,0.5794048009770649,0.9270197218912214
199,0.0,0.4850362016032861,0.5476229003322154
200,0.0,0.4140286737821972,0.09510131213595663
201,0.0,0.34183629653772735,0.09773687615950917
202,0.0,0.12313860199330291,0.10084249490097774
203,0.0,0.08347245382211148,0.024678620614507426
204,0.0,0.6108595426181131,0.1464596517097598
205,1.0,0.7026190015907802,0.6601209144097429
206,0.0,0.3473248755813208,0.13018202925917535
207,1.0,0.9000868725197281,0.8137673042978271
208,0.0,0.10391744909619359,0.08425539836004137
209,0.0,0.17545628358224674,0.047545599517020955
210,0.0,0.2218223822969958,0.27052228127281325
211,0.0,0.31096131523363124,0.15675082601385834
212,0.0,0.047249316053709654,0.23718235618237896
213,0.0,0.2379125521137102,0.3346319945348911
214,1.0,0.5131714157499806,0.65536148154491
215,0.0,0.17463135915838826,0.09572232121003106
216,0.0,0.07375453118724064,0.09355819576229925
217,1.0,0.5184153297178318,0.9772098324627975
218,1.0,0.19909037511955746,0.4725299802004516
219,0.0,0.36059078955004087,0.42279837078701715
220,0.0,0.5227881380656461,0.2858354624178359
221,0.0,0.2072633788308283,0.04712685609463072
222,1.0,0.11029814840652552,0.7351651396782418
223,0.0,0.9896698740253349,0.2779330938928786
224,1.0,0.363190081102451,0.8223655175590349
225,0.0,0.171979792505479,0.09014437314638651
226,0.0,0.23729477323468565,0.08676315036899561
227,0.0,0.23194692517090648,0.08789418889513886
228,0.0,0.2031631421053463,0.08676315036899561
229,0.0,0.060187041654736505,0.09684460844498828
230,0.0,0.2739563293620809,0.1464726770578889
231,0.0,0.1225255676517877,0.09878709346098476
232,0.0,0.16059412782266308,0.4136149719820434
233,1.0,0.8018276041507334,0.8554081256226449
234,0.0,0.3150404387963509,0.22471048325849577
235,0.0,0.12698024183540332,0.07445235889437724
236,0.0,0.6490025975964056,0.17996776767095476
237,0.0,0.2515036773529796,0.4960101160278137
238,0.0,0.17762085106263206,0.09572232121003106
239,0.0,0.13919835485605803,0.12776765653085728
240,0.0,0.20437651844519333,0.0787002293949164
241,0.0,0.39422448480976835,0.4626360612693671
242,0.0,0.04244259192463272,0.05847197220696642
243,1.0,0.6423807586471885,0.9446548452636124
244,0.0,0.038551019585649264,0.08340907558776868
245,1.0,0.26869052535392274,0.8218149280716875
246,0.0,0.2783386005096991,0.40972315611897325
247,0.0,0.09186029007156422,0.07510787022532349
248,1.0,0.4502972168893026,0.8755291938706676
249,0.0,0.025433326976427688,0.09330924164773657
250,1.0,0.24728836175068644,0.9916245703858794
251,0.0,0.07858619029025812,0.09572232121003106
252,0.0,0.2356940017604902,0.03480429989738491
253,0.0,0.2392379720342562,0.1129673963249685
254,0.0,0.010233311382949604,0.07742632754418964
255,0.0,0.2326025017961909,0.15088595453841647
256,1.0,0.7307421077636453,0.8215294417882292
257,0.0,0.10727739973357273,0.16653283486273607
258,0.0,0.8222646823942458,0.12369272005234973
259,0.0,0.07567419684486129,0.18560296000850857
260,1.0,0.4258823805752128,0.8962493785373015
261,0.0,0.20978662356105654,0.02053939802906757
262,0.0,0.09174212209924203,0.15105919236638798
263,1.0,0.6414147122646578,0.9820345124462836
264,0.0,0.6116379040077284,0.05724813451211876
265,0.0,0.3237212070032894,0.12548945089624783
266,0.0,0.12767018082200485,0.08676315036899561
267,0.0,0.07085655397270861,0.09789691002557198
268,0.0,0.11352324774307092,0.14810632631053258
269,0.0,0.1017226335933424,0.11145505922181967
270,1.0,0.8012080628202269,0.9940797764946578
271,0.0,0.6430885617319718,0.06748895578660723
272,0.0,0.15318621815490965,0.09014437314638651
273,0.0,0.21451984443032343,0.0763544185155653
274,0.0,0.29379392761016926,0.37209510006211527
275,1.0,0.21763424599161726,0.6048253939867475
276,1.0,0.724977296924817,0.09510131213595663
277,0.0,0.2978133871170818,0.09684460844498828
278,0.0,0.07625780629290546,0.02889454889654171
279,0.0,0.04641748439629561,0.09684460844498828
280,0.0,0.12943785186935425,0.10400501632585028
281,0.0,0.1331910415280752,0.1725991674709594
282,0.0,0.2551497400542747,0.18768872895416647
283,0.0,0.6628162468236367,0.6062838792611727
284,0.0,0.8384535227709395,0.09014437314638651
285,0.0,0.39656335392586517,0.4787790867570953
286,0.0,0.24284868063634998,0.09572232121003106
287,0.0,0.10896655391140825,0.8792731453616217
288,0.0,0.1951677675871015,0.038808719354905936
289,0.0,0.21877525388686686,0.09770261012609689
290,1.0,0.363190081102451,0.9012251808345786
291,0.0,0.363190081102451,0.0751496590845229
292,0.0,0.020667859892182446,0.0956196532700967
293,0.0,0.3093741138441868,0.09684460844498828
294,0.0,0.10883091838021804,0.08676315036899561
295,1.0,0.43012143575226636,0.18475330864539108
296,1.0,0.9371691078560886,0.987949748532007
297,0.0,0.11253984494774233,0.18294034359301267
298,1.0,0.49726706532995324,0.4764322779318584
299,0.0,0.062105933032887244,0.023521714431767492
300,0.0,0.1712179471847675,0.03796553706105508
301,0.0,0.7290554930631897,0.09684460844498828
302,0.0,0.4137999066774648,0.11515316637515455
303,0.0,0.22156914882877632,0.09572232121003106
304,0.0,0.15051934121936966,0.3679958934612015
305,1.0,0.881425877235966,0.8207656203425245
306,1.0,0.12669132122197094,0.8798203978235315
307,0.0,0.05306166567391224,0.12527580309755135
308,0.0,0.2510506551082279,0.05761463940227713
309,0.0,0.3285533479486407,0.09510131213595663
310,0.0,0.1440647668503822,0.10437555352872566
311,0.0,0.4160011918949483,0.21537535728558982
312,0.0,0.15371787945085713,0.04797494924718589
313,1.0,0.4724243688506708,0.5832095238585929
314,1.0,0.4186224534773661,0.9820261185459235
315,0.0,0.20507172103779378,0.09572232121003106
316,1.0,0.27248707940368944,0.7039169615277424
317,0.0,0.01707461345991407,0.10172744995773847
318,1.0,0.884376908365603,0.95565694303055
319,0.0,0.2797571487309676,0.38274403953239483
320,1.0,0.8538569236896476,0.9842993250902082
321,1.0,0.2012290579471222,0.7905543477142088
322,0.0,0.34296746990290267,0.8853136957494799
323,1.0,0.5109358573277266,0.3649586936725711
324,0.0,0.41255917017400273,0.17261241108290754
325,0.0,0.25205748233743963,0.5630368049093268
326,0.0,0.031116927540358025,0.332862648951222
327,0.0,0.13580799020554837,0.08676315036899561
328,1.0,0.4755932029933079,0.9901240471198705
329,0.0,0.07869376235869606,0.08779069107632656
330,0.0,0.13514878348738785,0.09572232121003106
331,0.0,0.27206720236639753,0.09572232121003106
332,0.0,0.09914914823870825,0.09014437314638651
333,0.0,0.4437324758025292,0.029847452186844974
334,0.0,0.14562447516855462,0.09368489512376382
335,1.0,0.22138400017529364,0.986325045703566
336,0.0,0.04495386194551132,0.4015758541357048
337,0.0,0.2087374308976687,0.2225457146025666
338,0.0,0.14432084610062712,0.07355487926099356
339,0.0,0.15451859960796285,0.026762284582779065
340,0.0,0.3239693466751205,0.09014437314638651
341,0.0,0.1914460562625517,0.16924375890940221
342,1.0,0.9659535685188025,0.9934495519409652
343,0.0,0.20636369537924984,0.1645377890027005
344,0.0,0.12815954932403525,0.19984085708895796
345,0.0,0.3922164356727724,0.09614938109265875
346,0.0,0.13952501051880867,0.11939864595207983
347,1.0,0.6568455559349767,0.8045027601288881
348,0.0,0.025541188274151097,0.22377001147171774
349,0.0,0.26072579614213565,0.09684460844498828
350,0.0,0.2583708442947161,0.1901584303556673
351,0.0,0.1477164734620374,0.0899308599171358
352,0.0,0.23665473469239723,0.19843699981679827
353,0.0,0.12731467655962356,0.01668945338732718
354,0.0,0.896229086914732,0.09014437314638651
355,0.0,0.07806879084954654,0.09572232121003106
356,0.0,0.13670773024906208,0.8143270420176999
357,1.0,0.35659114244223844,0.7366490072231703
358,0.0,0.25244097709781615,0.4946439646253148
359,0.0,0.26345683557382243,0.24632673880553685
360,0.0,0.1518878049069368,0.09168524892144309
361,0.0,0.24997290627070595,0.18655537993110807
362,0.0,0.30561101866479007,0.19066073028743835
363,0.0,0.2793072549621811,0.23234619255257125
364,0.0,0.22341667300369333,0.0477864524788532
365,0.0,0.04833750356439667,0.2623227205404954
366,0.0,0.2570615097206689,0.7398755063136025
367,0.0,0.064909243295118,0.09057686757024548
368,0.0,0.1287924346357299,0.8052572329019642
369,1.0,0.8033918060615933,0.8613709367020936
370,0.0,0.2834023789700556,0.15155400694814208
371,1.0,0.09639619754199312,0.9841292080183395
372,0.0,0.2212450264017262,0.3229901224778264
373,0.0,0.20051301402260752,0.08676315036899561
374,0.0,0.06702976086356596,0.09510131213595663
375,1.0,0.9764060991509286,0.9394866186015735
376,0.0,0.08005237557267326,0.05088401406508754
377,0.0,0.16944127627844088,0.1562501601228669
378,0.0,0.6107186092819796,0.46583197513043384
379,0.0,0.11432029714779982,0.33442655739442834
380,0.0,0.09618749662889843,0.5009376420808793
381,1.0,0.31468274318489897,0.8328808508875135
382,0.0,0.8563866798272198,0.06559112757065338
383,0.0,0.03031496062499705,0.07602110553427224
384,0.0,0.6428388977442551,0.09510131213595663
385,0.0,0.4131606377035557,0.24612670926884003
386,1.0,0.7422283585490086,0.9945868909253405
387,0.0,0.6081950135803222,0.08676315036899561
388,0.0,0.1542490926990252,0.726346488026335
389,0.0,0.0683205276685397,0.02528988444278248
390,0.0,0.042620884290212574,0.11073991705878654
391,0.0,0.34207280094287296,0.09572232121003106
392,0.0,0.46169571410390386,0.5571065245818657
393,0.0,0.4240749787166514,0.6400346709737712
394,0.0,0.1595950292757073,0.44078067935113613
395,0.0,0.7816673861724333,0.09510131213595663
396,0.0,0.15751274444203062,0.0613534535426011
397,0.0,0.8777082022998676,0.4387302862129036
398,0.0,0.2726027222897522,0.3612322056982413
399,0.0,0.08214612360533695,0.033806938070945675
400,0.0,0.18552268465652935,0.23016895247922856
401,0.0,0.2974642706643673,0.1147734398947661
402,0.0,0.01873801583495938,0.024225451139981695
403,0.0,0.21705442268193545,0.03198350006654672
404,0.0,0.29453952745787254,0.1982198299566757
405,0.0,0.2746317605030801,0.1884102171442164
406,0.0,0.13147954205533102,0.640054846310069
407,1.0,0.9848090801363972,0.9952657344153181
408,1.0,0.16539182873302047,0.9490975046140799
409,0.0,0.10639611282118433,0.4441480698179202
410,0.0,0.4313074410716462,0.5151332786444821
411,0.0,0.11980926176430307,0.018766319798705036
412,1.0,0.9169161935343233,0.7049169260168268
413,1.0,0.5287326509978778,0.5503932685528274
414,0.0,0.13090912055156612,0.06366841881715739
415,0.0,0.10320215031459923,0.09572232121003106
416,0.0,0.5468110956692611,0.3803829271460139
417,1.0,0.528072234865012,0.9016578010164936
418,0.0,0.4646459820361644,0.13135972733533052
419,0.0,0.12498814022089338,0.09510131213595663
420,0.0,0.03099587059850011,0.09510131213595663
421,0.0,0.005265350425121982,0.07365284496363245
422,1.0,0.34230762385238844,0.9830727606868935
423,0.0,0.8047541709367428,0.03196518494097052
424,0.0,0.30263256608156935,0.2645799080496437
425,0.0,0.05806086270126143,0.04502919417774828
426,1.0,0.8152971188438173,0.0403092863513724
427,1.0,0.46032050351768333,0.9155547004693638
428,0.0,0.2694705435321606,0.08843206139283036
429,0.0,0.11983549882125571,0.2698661827039962
430,0.0,0.07702015116200134,0.28501134489900565
431,1.0,0.9550583202340379,0.9399572665839395
432,0.0,0.12882762932239628,0.05796111888905939
433,0.0,0.8009970107449826,0.813572578515736
434,1.0,0.9645498960096762,0.6828493327009425
435,0.0,0.17194306570275333,0.0432072345742051
436,0.0,0.07042371682544585,0.037297870917595545
437,0.0,0.12890853579148312,0.10364666942482324
438,0.0,0.03988835593260613,0.14036524569584993
439,0.0,0.009782994876020147,0.01615074696414145
440,1.0,0.5252659206330081,0.9435115132843497
441,1.0,0.8747248712253806,0.9468846860698408
442,0.0,0.0662010047414068,0.051389767178868215
443,0.0,0.03347373715359044,0.02447419489661973
444,0.0,0.22307618298812906,0.08676315036899561
445,1.0,0.1546755114363715,0.25046361632115793
446,0.0,0.018726264778452635,0.09696521842200782
447,0.0,0.15082893865316674,0.28263156224606223
448,0.0,0.41385152155930677,0.09510131213595663
449,0.0,0.23437025868671646,0.2059013380934917
450,0.0,0.07627449054668618,0.11522237688745934
451,0.0,0.16267060139888234,0.0744962768992889
452,0.0,0.1300466712246286,0.09014437314638651
453,0.0,0.33593252438319426,0.07044530104440494
454,0.0,0.31109437382444116,0.09572232121003106
455,1.0,0.9161775224578721,0.9987384432724773
456,0.0,0.3523207786787634,0.3136208147799189
457,1.0,0.3037435551127966,0.987999122474439
458,0.0,0.0701328274352689,0.3815646951397997
459,0.0,0.20694615375087913,0.03705705154173721
460,0.0,0.1536412038842574,0.09547889677724224
461,1.0,0.9673173422765866,0.7363958584908741
462,0.0,0.6815998558373346,0.2930149139227356
463,1.0,0.8424303259653875,0.9508220324097703
464,0.0,0.6848397621094198,0.3457259351561478
465,0.0,0.194224327349729,0.08481846780906507
466,0.0,0.8477050668205172,0.09684460844498828
467,0.0,0.424038701724992,0.26493802668103406
468,0.0,0.06441639497790204,0.3176696346886739
469,0.0,0.17968112087640284,0.09014437314638651
470,0.0,0.15720175525933583,0.09572232121003106
471,0.0,0.24172493755461869,0.1556257647699744
472,0.0,0.1693506584611414,0.09014437314638651
473,1.0,0.6066044499595217,0.9518549452788369
474,0.0,0.923078858089986,0.38574095978105405
475,0.0,0.18030853174251607,0.23290239233649512
476,0.0,0.3292660414785107,0.10192328281609503
477,0.0,0.24501390243437846,0.18623873572013463
478,0.0,0.20833167112305115,0.08676315036899561
479,0.0,0.19011545133725472,0.08676315036899561
480,0.0,0.26782975717301166,0.024758043554971156
481,0.0,0.24284814011320335,0.16792687600113715
482,0.0,0.35935358931511907,0.0314495028543206
483,0.0,0.11546909410575655,0.09684460844498828
484,0.0,0.09253564049675359,0.052845270345883384
485,0.0,0.5617064509153247,0.19012319995931845
486,1.0,0.9650927178992427,0.9933721373301683
487,0.0,0.3199446023905877,0.12505133765638418
488,0.0,0.4944678189349566,0.04646068307304237
489,1.0,0.8903887833683745,0.4801748469363099
490,0.0,0.14777185965141099,0.09821235449639601
491,0.0,0.3286017587758118,0.024682215667412764
492,0.0,0.48685665069670975,0.07136348340330434
493,0.0,0.1656918812042031,0.4858106040958431
494,1.0,0.804568310605785,0.9928824432566133
495,0.0,0.05263982445519438,0.06705954074069763
496,0.0,0.3558074307984094,0.09537291336301627
497,0.0,0.6012227970186933,0.11887190725656152
498,0.0,0.6919381174519408,0.028818576174797987
499,1.0,0.13623986961848858,0.3280348320166694
500,0.0,0.4351019474291536,0.09014437314638651
501,0.0,0.13953697029547163,0.13707598844534857
502,0.0,0.056797625143629786,0.06825115776973457
503,0.0,0.1371810942753172,0.05362528315772346
504,0.0,0.4775910324391501,0.051838778463918704
505,0.0,0.21728274119448984,0.3025807775038245
506,0.0,0.1301644047416388,0.183512515355574
507,1.0,0.7045932594754785,0.9905830630553434
508,1.0,0.25159367842842184,0.85532660775088
509,0.0,0.08667613506338485,0.4295060321153244
510,0.0,0.4437902611117615,0.09014437314638651
511,0.0,0.2107394101838134,0.4868066879862531
512,0.0,0.12146777280201636,0.27038663374411404
513,0.0,0.0988782762952922,0.023668666483365807
514,0.0,0.11699259790755585,0.03052629847721815
515,0.0,0.6311091907334592,0.05733579881577738
516,0.0,0.08960955202636933,0.16874000715155751
517,1.0,0.9015381956145022,0.880357226973254
518,0.0,0.4433880265379434,0.09572232121003106
519,0.0,0.568207353612501,0.18146563272156344
520,0.0,0.13120095508641935,0.34628939084805915
521,0.0,0.3440813086945861,0.17216162632817902
522,0.0,0.32156198944596653,0.09572232121003106
523,0.0,0.14280055924504997,0.09510131213595663
524,0.0,0.5226173899065069,0.07512566259471151
525,0.0,0.10887903904368132,0.08365299218912592
526,1.0,0.8557011694697697,0.9305408776597469
527,0.0,0.23220049428632195,0.09510131213595663
528,0.0,0.3022129791593171,0.08676315036899561
529,0.0,0.41423126882731187,0.14833945513582195
530,1.0,0.5578088140657395,0.9801611348620657
531,0.0,0.13650544482800903,0.05103037273007039
532,0.0,0.16723220555129029,0.04311326174717153
533,1.0,0.21072284811969252,0.9886884417648714
534,0.0,0.7507362162016084,0.7088978203982439
535,0.0,0.15694784251919397,0.1053586123498578
536,1.0,0.44811204421967343,0.9331006162318572
537,0.0,0.04469953088693782,0.26512537701637306
538,0.0,0.1107187080345121,0.09014437314638651
539,0.0,0.2837230986130123,0.08676315036899561
540,0.0,0.2159708893428855,0.08676315036899561
541,0.0,0.5981303677697759,0.6853983544386835
542,0.0,0.42431007628579687,0.4455727498887585
543,0.0,0.15168031084940622,0.08042365000691863
544,0.0,0.06571357368075342,0.07163650412779922
545,0.0,0.037145685752780544,0.15743093090532234
546,0.0,0.205045721159227,0.09014437314638651
547,0.0,0.429456296316777,0.8521205890143473
548,0.0,0.18561211459181223,0.09510131213595663
549,0.0,0.05286247713748949,0.09572232121003106
550,0.0,0.33431850873366453,0.09684460844498828
551,1.0,0.3802212512661515,0.9708446476943017
552,1.0,0.4869773837407192,0.943449890008539
553,0.0,0.15233200330651084,0.1399572950875434
554,0.0,0.10315663031637132,0.24766441042095616
555,0.0,0.699493043677317,0.06809477066378135
556,1.0,0.7674552170964385,0.9466201894687454
557,0.0,0.4430992486394644,0.090069606524953
558,1.0,0.4822680227320717,0.7306021258564509
559,0.0,0.08093352163297589,0.10112878373262561
560,0.0,0.3935364214099907,0.1427189555798274
561,0.0,0.16539377973746847,0.26468610002101983
562,1.0,0.9821544711929139,0.31778649009042464
563,0.0,0.04457160747298461,0.0766943303987207
564,0.0,0.21149154445163992,0.08078002827481261
565,0.0,0.15618283581119013,0.864793059895178
566,0.0,0.1097253702028659,0.04542875835027469
567,0.0,0.9602689241459135,0.9927203004218356
568,1.0,0.7504243439055268,0.6599918233894365
569,0.0,0.08807002870133498,0.03306960758776283
570,0.0,0.23416718880524395,0.32996400480582627
571,0.0,0.5464391964473121,0.015480748932121058
572,0.0,0.135397467837233,0.09510131213595663
573,0.0,0.08740009586068348,0.13470374949420802
574,0.0,0.7679762333279808,0.2748497125983183
575,0.0,0.07229611692591816,0.2634345814630007
576,1.0,0.8407608105865921,0.8976442423840646
577,0.0,0.11451753715556333,0.22177379073455097
578,0.0,0.337126910870377,0.08676315036899561
579,0.0,0.04297977386867253,0.10266819469184733
580,0.0,0.07174766210409327,0.09014437314638651
581,0.0,0.22184690218916228,0.16824585599055486
582,1.0,0.9402450401714715,0.7652281984925196
583,0.0,0.03302571261038693,0.06216836163423437
