id,label,oof_title_lr
112,0.0,0.09183341316960135
113,1.0,0.9816857917232039
114,0.0,0.20862849092639701
115,0.0,0.03579887893687052
116,1.0,0.9109595013286337
117,0.0,0.24527431990905402
118,0.0,0.3338687228143155
119,0.0,0.05124069500619181
120,0.0,0.7001848726721446
121,0.0,0.264887348279483
122,1.0,0.976902239061819
123,0.0,0.12169760517559966
124,0.0,0.098669878483519
125,0.0,0.018354485682661226
126,0.0,0.0976915104228485
127,0.0,0.3132998350172972
128,0.0,0.08869989699426327
129,0.0,0.096834544236703
130,0.0,0.098669878483519
131,0.0,0.09281920105933684
132,0.0,0.4636785761768325
133,0.0,0.6252422956311254
134,0.0,0.02580724277680978
135,0.0,0.09082288140119135
136,1.0,0.963170272038375
137,0.0,0.098669878483519
138,0.0,0.030712599456109144
139,0.0,0.08838582087523773
140,0.0,0.03689232454508115
141,0.0,0.098669878483519
142,0.0,0.2064144743289634
143,0.0,0.2385748738824213
144,0.0,0.0976915104228485
145,0.0,0.16580464509004741
146,0.0,0.106606634688719
147,0.0,0.44598189781478376
148,0.0,0.03893190557220841
149,0.0,0.098669878483519
150,0.0,0.07882600511372688
151,1.0,0.9854826827646623
152,0.0,0.08838582087523773
153,0.0,0.098669878483519
154,0.0,0.08888430192683897
155,0.0,0.07568703142456429
156,0.0,0.098669878483519
157,0.0,0.09183341316960135
158,0.0,0.5338282600094892
159,0.0,0.10090827952922614
160,0.0,0.05428400187315343
161,1.0,0.8016922974799053
162,0.0,0.06897526891923297
163,0.0,0.1931538655819029
164,0.0,0.0713032617648294
165,0.0,0.061111231914379234
166,0.0,0.1561273951810723
167,0.0,0.04948572624568709
168,0.0,0.22265460435978704
169,0.0,0.037889054160267346
170,0.0,0.3786014738032037
171,1.0,0.9659946210693583
172,1.0,0.9058258106265762
173,0.0,0.098669878483519
174,0.0,0.10018195009355747
175,0.0,0.04886545708064586
176,0.0,0.397579796211447
177,0.0,0.08838582087523773
178,0.0,0.27605886803094537
179,0.0,0.03431383094513195
180,0.0,0.098669878483519
181,0.0,0.0976915104228485
182,1.0,0.8332419344467435
183,0.0,0.05624639167482436
184,0.0,0.06470134621189104
185,0.0,0.2899735951595969
186,0.0,0.08838582087523773
187,0.0,0.041806384987138095
188,0.0,0.05422218998457703
189,0.0,0.17444631307337036
190,0.0,0.1125730751395801
191,0.0,0.0976915104228485
192,0.0,0.3325183730477521
193,1.0,0.9673343308475733
194,0.0,0.857180160780148
195,0.0,0.09566023058824778
196,1.0,0.934577742672913
197,0.0,0.06810586260952504
198,1.0,0.9200455135224229
199,0.0,0.6297807207482903
200,0.0,0.096834544236703
201,0.0,0.10294331599736412
202,0.0,0.10686595783628021
203,0.0,0.0249628021244402
204,0.0,0.15786416931710587
205,1.0,0.6907633374264192
206,0.0,0.1350241832842966
207,1.0,0.8076890226152869
208,0.0,0.08889356482331928
209,0.0,0.04734853614646127
210,0.0,0.30482993949938075
211,0.0,0.15987052598535034
212,0.0,0.23679258133448775
213,0.0,0.3646374412319259
214,1.0,0.6465611102172882
215,0.0,0.0976915104228485
216,0.0,0.10355647178258894
217,1.0,0.9712030280111938
218,1.0,0.4716876539302561
219,0.0,0.4214946949921813
220,0.0,0.27006339347873987
221,0.0,0.05023258616422868
222,1.0,0.724282935543461
223,0.0,0.27841999032844406
224,1.0,0.8055316706242484
225,0.0,0.09183341316960135
226,0.0,0.08838582087523773
227,0.0,0.08821697334758662
228,0.0,0.08838582087523773
229,0.0,0.098669878483519
230,0.0,0.14485883829853188
231,0.0,0.09613926245388059
232,0.0,0.4021532331869201
233,1.0,0.8721599832352783
234,0.0,0.2409170404456658
235,0.0,0.0818930659754676
236,0.0,0.17554295418260524
237,0.0,0.5255692452568803
238,0.0,0.0976915104228485
239,0.0,0.12757728033824434
240,0.0,0.08579321272136252
241,0.0,0.4382575382143367
242,0.0,0.06183430332026766
243,1.0,0.9293321017082262
244,0.0,0.1470978756854931
245,1.0,0.8245155264034489
246,0.0,0.4189863428269901
247,0.0,0.07596912425313677
248,1.0,0.8596785308621354
249,0.0,0.09719189047282369
250,1.0,0.989613359710145
251,0.0,0.0976915104228485
252,0.0,0.035718571699970454
253,0.0,0.11838428190027123
254,0.0,0.07909254900194251
255,0.0,0.13004010117421488
256,1.0,0.8324248503171243
257,0.0,0.1819712536123094
258,0.0,0.12605293622791253
259,0.0,0.21010015572665267
260,1.0,0.8816131808711608
261,0.0,0.023618859084364358
262,0.0,0.16178278271411006
263,1.0,0.979331201372581
264,0.0,0.05592244316307914
265,0.0,0.12171912878077415
266,0.0,0.08838582087523773
267,0.0,0.10095334300756684
268,0.0,0.15313615416345167
269,0.0,0.12610996538887514
270,1.0,0.9937469061169344
271,0.0,0.07730681067563874
272,0.0,0.09183341316960135
273,0.0,0.08792980167691485
274,0.0,0.364709850903945
275,1.0,0.6476562268654822
276,1.0,0.096834544236703
277,0.0,0.098669878483519
278,0.0,0.030061608052821678
279,0.0,0.098669878483519
280,0.0,0.11396791882183781
281,0.0,0.16251376922249025
282,0.0,0.1897489581483573
283,0.0,0.5992766371117124
284,0.0,0.09183341316960135
285,0.0,0.45111794997342
286,0.0,0.0976915104228485
287,0.0,0.8940717039236842
288,0.0,0.03745182577329617
289,0.0,0.10048042949599693
290,1.0,0.890308768073609
291,0.0,0.07589733242018475
292,0.0,0.09915399583443175
293,0.0,0.098669878483519
294,0.0,0.08838582087523773
295,1.0,0.20142102128042924
296,1.0,0.9808236237966296
297,0.0,0.19388916763744407
298,1.0,0.4985206744980846
299,0.0,0.02487320144052991
300,0.0,0.04017474849909537
301,0.0,0.098669878483519
302,0.0,0.11454244234091475
303,0.0,0.0976915104228485
304,0.0,0.3566945724302969
305,1.0,0.8290305659944407
306,1.0,0.8722517193042635
307,0.0,0.12211149028703794
308,0.0,0.07341355909079544
309,0.0,0.096834544236703
310,0.0,0.11369635768321618
311,0.0,0.23925502920942396
312,0.0,0.04838063832087301
313,1.0,0.6129861902861644
314,1.0,0.9807511226619386
315,0.0,0.0976915104228485
316,1.0,0.7278798549689669
317,0.0,0.10196020621764751
318,1.0,0.9502787109292016
319,0.0,0.3853695319570337
320,1.0,0.9870943046232593
321,1.0,0.7934822294665086
322,0.0,0.85250635673359
323,1.0,0.38752452948320104
324,0.0,0.1646341901313801
325,0.0,0.5842147963254937
326,0.0,0.3259830686067269
327,0.0,0.08838582087523773
328,1.0,0.9901673043362874
329,0.0,0.08086911869018316
330,0.0,0.0976915104228485
331,0.0,0.0976915104228485
332,0.0,0.09183341316960135
333,0.0,0.03156101260414467
334,0.0,0.09918610797076562
335,1.0,0.9865995293183158
336,0.0,0.3767888879738293
337,0.0,0.2103210530129847
338,0.0,0.08162122161826177
339,0.0,0.026405105500937255
340,0.0,0.09183341316960135
341,0.0,0.188332324419085
342,1.0,0.9935193387256386
343,0.0,0.17621021502778383
344,0.0,0.186990807152437
345,0.0,0.10044389137462158
346,0.0,0.1257749081818074
347,1.0,0.7917906582865447
348,0.0,0.23225504823619955
349,0.0,0.098669878483519
350,0.0,0.2012520679044645
351,0.0,0.08887087454808795
352,0.0,0.1880609885349692
353,0.0,0.020034603133069123
354,0.0,0.09183341316960135
355,0.0,0.0976915104228485
356,0.0,0.7793735986627328
357,1.0,0.7382485919728339
358,0.0,0.507653474416892
359,0.0,0.23217030386528562
360,0.0,0.0951616217927961
361,0.0,0.19690790617789902
362,0.0,0.229213723886808
363,0.0,0.25145267969943713
364,0.0,0.05094625657956494
365,0.0,0.2447093381408259
366,0.0,0.6906103310505904
367,0.0,0.09152983828425752
368,0.0,0.807799122359915
369,1.0,0.8418322538430891
370,0.0,0.1785246459299732
371,1.0,0.9841512056276068
372,0.0,0.3268128392751775
373,0.0,0.08838582087523773
374,0.0,0.096834544236703
375,1.0,0.9307552550095135
376,0.0,0.05767582008410396
377,0.0,0.16351662513582327
378,0.0,0.4883843127583683
379,0.0,0.34849591148076786
380,0.0,0.46317642356312605
381,1.0,0.854069422443508
382,0.0,0.0766233765902895
383,0.0,0.07678826896325427
384,0.0,0.096834544236703
385,0.0,0.25715033688166156
386,1.0,0.9940277336402042
387,0.0,0.08838582087523773
388,0.0,0.7435098385677902
389,0.0,0.03288386034403606
390,0.0,0.11309629941320837
391,0.0,0.0976915104228485
392,0.0,0.5246043413390817
393,0.0,0.6108078154958929
394,0.0,0.4615577965161244
395,0.0,0.096834544236703
396,0.0,0.07686045594202577
397,0.0,0.4175566646617061
398,0.0,0.36165864216348864
399,0.0,0.03856960067606918
400,0.0,0.24041612030917103
401,0.0,0.12401840627610006
402,0.0,0.02573983981590895
403,0.0,0.03569193376590432
404,0.0,0.2065761761986874
405,0.0,0.19738945993924448
406,0.0,0.6790969561779794
407,1.0,0.9950337314324099
408,1.0,0.9303098310921454
409,0.0,0.45858912323987644
410,0.0,0.43699311467866075
411,0.0,0.018300633266326326
412,1.0,0.6783088988784478
413,1.0,0.5794711169069886
414,0.0,0.06562980209239348
415,0.0,0.0976915104228485
416,0.0,0.3741322080509948
417,1.0,0.9220744279590923
418,0.0,0.12004757743499309
419,0.0,0.096834544236703
420,0.0,0.096834544236703
421,0.0,0.07375959580460409
422,1.0,0.9829996339189248
423,0.0,0.03526877175003526
424,0.0,0.243018397675319
425,0.0,0.05000862096781295
426,1.0,0.04021873274839841
427,1.0,0.9197708561399327
428,0.0,0.08679517911746422
429,0.0,0.29566839326303834
430,0.0,0.285469312536348
431,1.0,0.9233803633040824
432,0.0,0.06183279498974829
433,0.0,0.7741734962682287
434,1.0,0.665738819473804
435,0.0,0.04683550485362634
436,0.0,0.038753293617608944
437,0.0,0.11689738659457707
438,0.0,0.1556828812486897
439,0.0,0.016686173868602577
440,1.0,0.9425152846873939
441,1.0,0.9271924562216508
442,0.0,0.05188581918775947
443,0.0,0.027605227914833615
444,0.0,0.08838582087523773
445,1.0,0.2541161769600234
446,0.0,0.1017032498339118
447,0.0,0.2646474161763157
448,0.0,0.096834544236703
449,0.0,0.22718973253851008
450,0.0,0.10385850018217514
451,0.0,0.08273554507447768
452,0.0,0.09183341316960135
453,0.0,0.07476278788322184
454,0.0,0.0976915104228485
455,1.0,0.9983971770472176
456,0.0,0.30150695007743955
457,1.0,0.9847250578515205
458,0.0,0.36749871034705256
459,0.0,0.03908808903102279
460,0.0,0.09723827031118783
461,1.0,0.7369259963414799
462,0.0,0.29374587640914607
463,1.0,0.9503739704630346
464,0.0,0.32489824745167284
465,0.0,0.07074695176969181
466,0.0,0.098669878483519
467,0.0,0.26984840616768063
468,0.0,0.35201942780928797
469,0.0,0.09183341316960135
470,0.0,0.0976915104228485
471,0.0,0.14072379564837156
472,0.0,0.09183341316960135
473,1.0,0.9491128202479079
474,0.0,0.3962905053834426
475,0.0,0.22260766669054907
476,0.0,0.09696109918220776
477,0.0,0.18022264317901684
478,0.0,0.08838582087523773
479,0.0,0.08838582087523773
480,0.0,0.028932362732222442
481,0.0,0.2276878174662903
482,0.0,0.04017295781339043
483,0.0,0.098669878483519
484,0.0,0.05309721268280416
485,0.0,0.19612521202198485
486,1.0,0.9919125689209989
487,0.0,0.12808533122895613
488,0.0,0.04654204580918403
489,1.0,0.48760505664851955
490,0.0,0.0918742477880083
491,0.0,0.024222275008292618
492,0.0,0.08501942786117284
493,0.0,0.45985602553821125
494,1.0,0.9912205088700984
495,0.0,0.06806186918322012
496,0.0,0.1043291846044052
497,0.0,0.12815639505706256
498,0.0,0.03408594283114953
499,1.0,0.32715898223926293
500,0.0,0.09183341316960135
501,0.0,0.1425915887102177
502,0.0,0.06730503757039766
503,0.0,0.05360530774362146
504,0.0,0.0557961454238033
505,0.0,0.3420792929920778
506,0.0,0.1769371552365913
507,1.0,0.9899579771645592
508,1.0,0.8667558361229166
509,0.0,0.42236037779922775
510,0.0,0.09183341316960135
511,0.0,0.535930172513985
512,0.0,0.23755046143062247
513,0.0,0.02636064481353347
514,0.0,0.03200604812733797
515,0.0,0.05527631764196282
516,0.0,0.18201535051514067
517,1.0,0.8946769246596902
518,0.0,0.0976915104228485
519,0.0,0.19366153875884376
520,0.0,0.3035931137665865
521,0.0,0.17920973709566174
522,0.0,0.0976915104228485
523,0.0,0.096834544236703
524,0.0,0.07970462779934682
525,0.0,0.07870361969816561
526,1.0,0.8778591594026179
527,0.0,0.096834544236703
528,0.0,0.08838582087523773
529,0.0,0.1512419688360117
530,1.0,0.9798280425927223
531,0.0,0.056898445679215405
532,0.0,0.05640667531786066
533,1.0,0.985969638890426
534,0.0,0.7462214623634222
535,0.0,0.10986309027581527
536,1.0,0.9297553517165125
537,0.0,0.29954367426074785
538,0.0,0.09183341316960135
539,0.0,0.08838582087523773
540,0.0,0.08838582087523773
541,0.0,0.6456561971415884
542,0.0,0.45813238755058994
543,0.0,0.10081736197547693
544,0.0,0.0747463723957423
545,0.0,0.1636567712588528
546,0.0,0.09183341316960135
547,0.0,0.830231558765233
548,0.0,0.096834544236703
549,0.0,0.0976915104228485
550,0.0,0.098669878483519
551,1.0,0.9701946401680671
552,1.0,0.9329143846490361
553,0.0,0.1388372835985776
554,0.0,0.2739767168997467
555,0.0,0.07180820666037317
556,1.0,0.9467512154975052
557,0.0,0.09034408964071242
558,1.0,0.7532393667518574
559,0.0,0.11227426451221158
560,0.0,0.16467385586928404
561,0.0,0.24049266328039973
562,1.0,0.28155479356150287
563,0.0,0.08938058737277249
564,0.0,0.09083585496854628
565,0.0,0.7741669432242198
566,0.0,0.049779643282392955
567,0.0,0.9919596019997291
568,1.0,0.641469982122434
569,0.0,0.03297748190541805
570,0.0,0.3452835914961339
571,0.0,0.01570317963336286
572,0.0,0.096834544236703
573,0.0,0.14538842892265325
574,0.0,0.30090271833927823
575,0.0,0.2700152334164111
576,1.0,0.8697402617123554
577,0.0,0.23690363990876873
578,0.0,0.08838582087523773
579,0.0,0.10700636995435232
580,0.0,0.09183341316960135
581,0.0,0.1632866493121147
582,1.0,0.7471925201832318
583,0.0,0.07071089060207868
584,0.0,0.17365669965090827
585,0.0,0.13345509381324905
586,0.0,0.10185953506690174
587,0.0,0.19209750134378792
588,0.0,0.12581173179443364
589,0.0,0.17612666258657095
590,0.0,0.10846165589594507
591,0.0,0.08399007630130696
592,1.0,0.8619491475656706
593,0.0,0.09340302595113256
594,1.0,0.7458265465367854
595,0.0,0.1467946572763533
596,0.0,0.24889866193300658
597,0.0,0.9694575027004306
598,0.0,0.096834544236703
599,0.0,0.098669878483519
600,0.0,0.0976915104228485
601,0.0,0.06915178108963752
602,1.0,0.9926741900543664
603,0.0,0.05361312888457982
604,0.0,0.06972997749222086
605,1.0,0.9942508767298891
606,0.0,0.22964286418143035
607,1.0,0.978201599669744
608,1.0,0.37785976052061226
609,0.0,0.08838582087523773
610,0.0,0.5066784370135251
611,0.0,0.2353822742848616
612,1.0,0.8026793651824706
613,0.0,0.04539678041492447
614,0.0,0.096834544236703
615,0.0,0.08592064461937221
616,0.0,0.00956777594720685
617,0.0,0.09299456222591201
618,0.0,0.12697390906065187
619,0.0,0.02432378439016275
620,0.0,0.09183341316960135
621,0.0,0.098669878483519
622,0.0,0.0976915104228485
623,0.0,0.2857064409945998
624,0.0,0.08838582087523773
625,0.0,0.11672208154351914
626,0.0,0.0976915104228485
627,0.0,0.0976915104228485
628,0.0,0.4024546117803477
629,1.0,0.8006774342846903
630,0.0,0.46496635266500663
631,1.0,0.5457194657900003
632,0.0,0.040862117203518164
633,1.0,0.9979455310091967
634,0.0,0.4447699225236344
635,0.0,0.096834544236703
636,0.0,0.8466363701205375
637,0.0,0.08800442787803925
638,0.0,0.06883457223280952
639,1.0,0.7185143429562478
640,0.0,0.2843381268452932
641,1.0,0.9777915538825617
642,0.0,0.17129878849418462
643,0.0,0.06532589071368072
644,0.0,0.0976915104228485
645,0.0,0.0976915104228485
646,0.0,0.19498493911391798
647,0.0,0.08838582087523773
648,0.0,0.3119270657376559
649,0.0,0.0918390021962191
650,0.0,0.09150924691987829
651,0.0,0.13692452859454168
652,0.0,0.098669878483519
653,1.0,0.9902497155670975
654,0.0,0.27213258790851613
655,1.0,0.9051546746780701
656,1.0,0.9772170311170107
657,1.0,0.4549922168340156
658,0.0,0.0976915104228485
659,1.0,0.9567926286916362
660,0.0,0.03730034362650982
661,1.0,0.9839560141679264
662,1.0,0.8463531276622985
663,0.0,0.3969365539507161
664,0.0,0.07951090397411073
665,0.0,0.93944796585308
666,0.0,0.11839526454271304
667,0.0,0.04220321096515999
668,1.0,0.948110073585364
669,1.0,0.8130301078989758
670,0.0,0.055745111220143646
671,1.0,0.8965635889137025
672,0.0,0.096834544236703
673,1.0,0.098669878483519
674,1.0,0.5709613821670703
675,0.0,0.9781378667819991
676,0.0,0.09183341316960135
677,1.0,0.8022088737959263
678,0.0,0.15020493832202356
679,0.0,0.3196871211276589
680,0.0,0.5085617225961296
681,0.0,0.0976915104228485
682,0.0,0.096834544236703
683,1.0,0.1440048375611416
684,0.0,0.3008960650114403
685,1.0,0.86189129738192
686,1.0,0.8480075283411452
687,0.0,0.19237739193555095
688,0.0,0.11359736680027392
689,0.0,0.042038023917762755
690,0.0,0.0976915104228485
691,0.0,0.33379343629262725
692,0.0,0.09183341316960135
693,1.0,0.4692226645691942
694,0.0,0.08401683774028741
695,0.0,0.10126419358828312
696,0.0,0.1868519039957002
697,0.0,0.08692818121817954
698,0.0,0.4035158166787629
699,0.0,0.08838582087523773
700,1.0,0.9529160900947373
701,0.0,0.20011835578084058
702,0.0,0.27345740488839954
703,0.0,0.19272271839083244
704,0.0,0.16329461390565025
705,0.0,0.0976915104228485
706,0.0,0.3038625912188077
707,0.0,0.096834544236703
708,0.0,0.12836424807183833
709,1.0,0.9556610342565434
710,1.0,0.9904395930253966
711,0.0,0.09183341316960135
712,0.0,0.43836551269475715
713,0.0,0.6464302834107516
714,0.0,0.09183341316960135
715,0.0,0.0487632108750571
716,1.0,0.8971192742712111
717,0.0,0.098669878483519
718,0.0,0.096834544236703
719,0.0,0.09658056299720363
720,1.0,0.5948475691194444
721,0.0,0.096834544236703
722,0.0,0.2719582131148151
723,0.0,0.03487247133392185
724,0.0,0.16848223994564493
725,0.0,0.3577435577823211
726,0.0,0.11183414420594587
727,0.0,0.35869909394211935
728,1.0,0.3136288584568196
729,0.0,0.49525428391885107
730,1.0,0.8061134131304053
731,1.0,0.5525915171965898
732,1.0,0.7582674050099645
733,0.0,0.16056157895535728
734,0.0,0.22402750771629248
735,0.0,0.03940101061665203
736,1.0,0.7304321088989106
737,0.0,0.08838582087523773
738,0.0,0.09183341316960135
739,0.0,0.01904911389292486
740,0.0,0.010731588971195964
741,0.0,0.03112210766872487
742,0.0,0.044861018304759644
743,0.0,0.1349438519777358
744,0.0,0.9708726697651132
745,1.0,0.34777712439710945
746,0.0,0.098669878483519
747,0.0,0.4750009895244065
748,0.0,0.0446320947632216
749,0.0,0.096834544236703
750,0.0,0.42922949564557034
751,0.0,0.04106284265496037
752,0.0,0.098669878483519
753,0.0,0.32143785569772937
754,0.0,0.13491219685551023
755,0.0,0.098669878483519
756,0.0,0.012316781632107499
757,0.0,0.2029773727487503
758,0.0,0.12772631515596727
759,0.0,0.3659789966361102
760,1.0,0.9014470176809458
761,0.0,0.04986166989536092
762,0.0,0.2255870919739552
763,0.0,0.24136872314800709
764,1.0,0.9812975487362898
765,1.0,0.8893247495856904
766,0.0,0.07689670411026214
767,1.0,0.9611973836602438
768,0.0,0.14768058967964648
769,0.0,0.2589149101899492
770,0.0,0.1150913816540635
771,0.0,0.0676857447098828
772,0.0,0.2632276480692307
773,0.0,0.09183341316960135
774,0.0,0.32010174218057663
775,1.0,0.9844551322688544
776,0.0,0.23114724161382696
777,0.0,0.088103550366684
778,0.0,0.05629710288076573
779,0.0,0.04902562236376589
780,0.0,0.0662677953136604
781,0.0,0.26548982354928
782,0.0,0.2549225641428708
783,0.0,0.5429083845819108
784,0.0,0.0976915104228485
785,0.0,0.1105572737164848
786,0.0,0.09730268220684823
787,1.0,0.9696286548869639
788,0.0,0.8630261340190714
789,0.0,0.03033627522791989
790,1.0,0.9710791834763516
791,0.0,0.098669878483519
792,1.0,0.9648742042205087
793,0.0,0.08108334200080428
794,0.0,0.1453264969424014
795,0.0,0.049513276386762735
796,0.0,0.09183341316960135
797,1.0,0.9831258225799455
798,0.0,0.04901134630860684
799,1.0,0.9590282287591511
800,1.0,0.8545519643921802
801,0.0,0.134977807508557
802,0.0,0.38214515722451375
803,0.0,0.11512479569378051
804,0.0,0.022460054364110218
805,0.0,0.1788070672546489
806,0.0,0.01805098673887858
807,1.0,0.8001589615982506
808,0.0,0.01166495786076576
809,0.0,0.027203388553547966
810,0.0,0.059164768053453394
811,0.0,0.0976915104228485
812,1.0,0.20388905105257282
813,0.0,0.4768859370546713
814,1.0,0.971801640594033
815,0.0,0.5684630870127962
816,1.0,0.978073116300303
817,0.0,0.20875240379088897
818,0.0,0.46493678422642076
819,1.0,0.6395880784638005
820,1.0,0.13177731753334554
821,0.0,0.04190321127163927
822,1.0,0.39012325688148125
823,0.0,0.07817522213198004
824,1.0,0.8484541327516494
825,0.0,0.2387658606986078
826,0.0,0.0976915104228485
827,0.0,0.3298768221313191
828,0.0,0.07028086821951104
829,1.0,0.5145221705972015
830,1.0,0.9592796306146331
831,0.0,0.08838582087523773
832,0.0,0.0976915104228485
833,0.0,0.15377422074311564
834,0.0,0.10398377439627153
835,1.0,0.9937575074510114
836,0.0,0.2117769888867825
837,0.0,0.11330776704643022
838,0.0,0.096834544236703
839,1.0,0.16326393539830297
840,0.0,0.046850916044538546
841,0.0,0.37324596113524783
842,0.0,0.08838582087523773
843,0.0,0.3947636048391831
844,0.0,0.1930382595615815
845,0.0,0.09361274473339101
846,0.0,0.096834544236703
847,1.0,0.7952505597921774
848,0.0,0.12136287037766565
849,0.0,0.0976915104228485
850,0.0,0.5595102726987977
851,1.0,0.9479153840434688
852,0.0,0.09183341316960135
853,0.0,0.11522061762217449
854,0.0,0.1437877466258623
855,1.0,0.9815666422992094
856,0.0,0.09183341316960135
857,0.0,0.07242522064778664
858,0.0,0.3284935701472041
859,1.0,0.41126143695119954
860,1.0,0.290859416044646
861,0.0,0.044861018304759644
862,0.0,0.07389714413314556
863,1.0,0.8816209600150806
864,1.0,0.0833693738953515
865,0.0,0.05362578180797061
866,0.0,0.0976915104228485
867,0.0,0.24637271607825148
868,0.0,0.057812661492015964
869,0.0,0.11606314211547325
870,1.0,0.9520639692605327
871,0.0,0.0976915104228485
872,0.0,0.5775899150317354
873,1.0,0.27544437552030104
874,0.0,0.098669878483519
875,0.0,0.22337265124139918
876,0.0,0.039604938158514486
877,0.0,0.0976915104228485
878,0.0,0.19609966477089552
879,0.0,0.20689671073618285
880,0.0,0.06984792985263841
881,1.0,0.45361489246089365
882,0.0,0.33078034573692644
883,1.0,0.939921361043889
884,0.0,0.18904023193785421
885,0.0,0.048887505670055356
886,0.0,0.06976641887279685
887,0.0,0.051246848076864006
888,1.0,0.9951170473380139
889,1.0,0.8889597778533023
890,0.0,0.07190251609857504
891,0.0,0.3377016311642082
892,0.0,0.29543105044356616
893,0.0,0.096834544236703
894,1.0,0.09681416289197896
895,0.0,0.0976915104228485
896,0.0,0.05893259174827852
897,0.0,0.09183341316960135
898,0.0,0.10383928269563075
899,0.0,0.04082431726697092
900,1.0,0.9496750179867324
901,0.0,0.1255820649424917
902,0.0,0.0976915104228485
903,1.0,0.9582210165215553
904,0.0,0.259128146001766
905,1.0,0.06625048080748233
906,0.0,0.096834544236703
907,0.0,0.5241499851355818
908,0.0,0.012123008532272234
909,0.0,0.098669878483519
910,0.0,0.06391569071508503
911,0.0,0.098669878483519
912,0.0,0.49685134228027283
913,0.0,0.0494777344958692
914,0.0,0.4307194982887962
915,0.0,0.04996736504073393
916,0.0,0.08838582087523773
917,0.0,0.098669878483519
918,0.0,0.05601383969640944
919,0.0,0.04400537026140094
920,0.0,0.0976915104228485
921,0.0,0.22961050354938725
922,0.0,0.13237888068279405
923,0.0,0.31967292206938464
924,0.0,0.0976915104228485
925,1.0,0.096834544236703
926,0.0,0.07418673253814165
927,0.0,0.098669878483519
928,0.0,0.05228801281691714
929,0.0,0.17070429037517293
930,0.0,0.098669878483519
931,1.0,0.7832025870133161
932,0.0,0.017979456831854392
933,1.0,0.21614618763906676
934,0.0,0.5954720144391484
935,0.0,0.36251805568320894
936,1.0,0.9851399867283156
937,0.0,0.12442397390714154
