id,label,oof_title_lr,oof_body_lr,oof_char_lr
61,0.0,0.23966672993498864,0.09572232121003106,0.021371124830419995
62,1.0,0.8782837729952582,0.9191370489196177,0.4721262318629708
63,1.0,0.9612116628170552,0.900780507494928,0.9735439257736015
64,0.0,0.310835690487132,0.22780000230438693,0.06368060414570147
65,0.0,0.1889476778927761,0.10079221480266895,0.06095741646577752
66,0.0,0.1660712881213787,0.055653622070815055,0.015107847452756073
67,0.0,0.05107782233816546,0.045765602672318655,0.0034027021299962213
68,0.0,0.024478816694616774,0.21943056104077116,0.08460856805196104
69,1.0,0.8945422492446387,0.847627841937128,0.972789533732578
70,0.0,0.2993652447651116,0.06779881122447441,0.03814892319189548
71,0.0,0.354672105720664,0.12019591263892287,0.027731799482490632
72,0.0,0.11259435907095001,0.16713397659836693,0.021561712411694623
73,0.0,0.11597746653336227,0.3073539005970903,0.019665062210512157
74,1.0,0.8381801807018184,0.844046906473137,0.8057300523376175
75,0.0,0.020888880810804283,0.012882595484031752,0.0030530824552741165
76,0.0,0.4315224440692271,0.09211814206815126,0.0815809516773819
77,0.0,0.09615617589496057,0.08676315036899561,0.02311879322625671
78,1.0,0.5404895722005628,0.6808417063102796,0.9247614081424452
79,0.0,0.2063070347340952,0.05546860779094218,0.01393746594844642
80,0.0,0.34989738093260864,0.08302214155302298,0.04915907581165543
81,0.0,0.28665988559868505,0.09510131213595663,0.03899382779318703
82,0.0,0.16932075036041777,0.04757917214923925,0.017025563831598093
83,1.0,0.9680647633440153,0.46121609196176583,0.7557271436573214
84,0.0,0.43953966626734076,0.04189800305842097,0.009603081195950715
85,0.0,0.3457291111720098,0.12372370523465216,0.26007839335586563
86,0.0,0.13368803217229272,0.4168510037234101,0.12947612729942556
87,0.0,0.03797027754566705,0.1438876983821908,0.07849808469368309
88,0.0,0.08176007716229251,0.09684460844498828,0.01679442104807649
89,0.0,0.03559666257960761,0.09510131213595663,0.039378627585241764
90,0.0,0.270029242054773,0.09014437314638651,0.01809883626017008
91,1.0,0.28747583027993756,0.6932305671297223,0.9024603602033765
92,0.0,0.04810431571408447,0.2948227131028527,0.021778430601222958
93,0.0,0.18047427032521773,0.09572232121003106,0.04768711757178969
94,0.0,0.5530064198898856,0.07241098423094283,0.03963832987790819
95,0.0,0.41207464672847005,0.20356356891382776,0.22035912848021474
96,0.0,0.35010413573056587,0.11816016233790305,0.04399674532399608
97,1.0,0.7803716364934561,0.9955011247428904,0.999033020161945
98,0.0,0.28470320218935496,0.11939703874991038,0.07420562044826066
99,0.0,0.11443597450792452,0.09572232121003106,0.03930611748015138
100,0.0,0.4560955704181088,0.08617645501074624,0.014623267446674002
101,0.0,0.0676711363341844,0.06081049722714021,0.01856372165303244
102,0.0,0.14317942664986189,0.6754701761719946,0.08868320839197172
103,0.0,0.1997730897498568,0.08676315036899561,0.023454262328597916
104,0.0,0.12116165473618111,0.09050181065013167,0.012194981891948458
105,0.0,0.21919306352388254,0.20961548966025567,0.062410275052797386
106,0.0,0.2776215469090299,0.06948755719492858,0.04482440138392552
107,0.0,0.04142979884415602,0.07647993221870755,0.024265871732868535
108,0.0,0.7723619839257299,0.25403250802566046,0.40417123617573286
109,1.0,0.9242459715463727,0.9884052626608969,0.9813958120533224
110,0.0,0.05487413023815294,0.04895924887788666,0.009272692642331859
111,0.0,0.12090504936575709,0.04729371824702444,0.033906574102980265
112,0.0,0.20726169243464226,0.09014437314638651,0.03563678438086295
113,1.0,0.552365279139442,0.9820788306186605,0.9985895181786345
114,0.0,0.061363653352313606,0.19133915587591202,0.11850650778749547
115,0.0,0.21705169444704392,0.033987790939882995,0.025478032528532354
116,1.0,0.9103238846420212,0.9155188208587974,0.964833120250175
117,0.0,0.3507973051097939,0.2167218814624109,0.5413230226168365
118,0.0,0.1353753981063192,0.33435690595305917,0.07294249407874476
119,0.0,0.7816696109238508,0.05062785431741606,0.038899099619711844
120,0.0,0.7053499295475621,0.7527200917697362,0.8803392482691527
121,0.0,0.046521022007300586,0.2680278736035416,0.08252700722088963
122,1.0,0.10349173289478976,0.9714802999907993,0.9894662023705977
123,0.0,0.16088933551165768,0.12558067963426886,0.09697025371033868
124,0.0,0.5037839997707827,0.09684460844498828,0.1278712346922665
125,0.0,0.13560209229606524,0.017672334604640186,0.010275181258914754
126,0.0,0.36945027525401336,0.09572232121003106,0.029652103123766378
127,0.0,0.7326080550765783,0.30740898356496693,0.2540923612189809
128,0.0,0.111004622382256,0.08748249689506633,0.0107792110834254
129,0.0,0.27859690160358425,0.09510131213595663,0.05796677810410771
130,0.0,0.05106295765067993,0.09684460844498828,0.022395543735072063
131,0.0,0.6914051844273106,0.08062133867392254,0.05313947465775633
132,0.0,0.7137753520847483,0.41506171872563813,0.427455784800634
133,0.0,0.9330758286343859,0.6628860942701513,0.9063034443374055
134,0.0,0.20746447537284946,0.024981274164534932,0.008299068941546401
135,0.0,0.3537319040159736,0.0901140148054045,0.15052178673687516
136,1.0,0.9908272754489421,0.9568861496065184,0.9904531894714078
137,0.0,0.3433099103190329,0.09684460844498828,0.09785280684503542
138,0.0,0.06312203086727572,0.028006655843702485,0.005588418280912094
139,0.0,0.17095216060872084,0.08676315036899561,0.026883944328674476
140,0.0,0.1848979797351043,0.03317010672820807,0.008452362533090289
141,0.0,0.7221239799741687,0.09684460844498828,0.23616485219461608
142,0.0,0.34183629653772735,0.21463745954105354,0.2494456414985655
143,0.0,0.5044494248346033,0.301235389800671,0.3336658047237433
144,0.0,0.07674261603953589,0.09572232121003106,0.008781123130045943
145,0.0,0.14117390911622366,0.14690133477627243,0.04937532997108462
146,0.0,0.4598161282407183,0.11479778306159649,0.04092081688688531
147,0.0,0.27525521009072124,0.391859680301901,0.23588234259318017
148,0.0,0.0962269065807023,0.038424952414696,0.0036338041057532608
149,0.0,0.6257211345366621,0.09684460844498828,0.029968773703826602
150,0.0,0.17334277585294522,0.07716431131155917,0.05975148129435247
151,1.0,0.9443531863951053,0.9848601386711688,0.9667442076431179
152,0.0,0.06429946969859492,0.08676315036899561,0.19294488941464966
153,0.0,0.1407200220974837,0.09684460844498828,0.02622650075109424
154,0.0,0.22698185412135058,0.07742633199793822,0.03771197211719577
155,0.0,0.2514997766296381,0.07260216453745591,0.024365467338063624
156,0.0,0.11071364811416526,0.09684460844498828,0.16795016805891227
157,0.0,0.4527231507075628,0.09014437314638651,0.52382024700272
158,0.0,0.23724210136374432,0.5272139504053923,0.33553400789337445
159,0.0,0.08943231601717881,0.097015618006505,0.011353725214497283
160,0.0,0.5100825882388051,0.05101247187687955,0.02298906867183036
161,1.0,0.664340530988409,0.777169510667763,0.8909693348973218
162,0.0,0.13774325334084822,0.06697673761935118,0.014217881387393784
163,0.0,0.7308899073939829,0.17919655122005454,0.1066242669871389
164,0.0,0.3036293774931833,0.0657970764854228,0.013889021826352481
165,0.0,0.715576962305447,0.06487531069293126,0.02570710671720727
166,0.0,0.10499098419186666,0.15526878595985671,0.0230296350201072
167,0.0,0.14243240878049793,0.03844400472399614,0.0656551059424285
168,0.0,0.1275928405644643,0.22383452119895753,0.17539193397797473
169,0.0,0.601893547145322,0.0380033901460535,0.026005603769751563
170,0.0,0.12101742428165946,0.41050697546730486,0.3126019148824025
171,1.0,0.972977849809738,0.9642725150892741,0.9509710269816235
172,1.0,0.22505083373342955,0.887641820684654,0.9102374660796293
173,0.0,0.0776312493478496,0.09684460844498828,0.015405028350872743
174,0.0,0.18863579797777866,0.10005836179707267,0.028120809127106065
175,0.0,0.2867998238297002,0.04610307474954469,0.012796944375009335
176,0.0,0.3685862563245594,0.3864953726890604,0.18996199577378842
177,0.0,0.18749584888034088,0.08676315036899561,0.004261443429996525
178,0.0,0.17726498449962924,0.25198521755539993,0.10336360088760164
179,0.0,0.13456423264085088,0.03336433157770072,0.010113500544109515
180,0.0,0.49187899861046225,0.09684460844498828,0.013696645438614189
181,0.0,0.13222023175575126,0.09572232121003106,0.015228774922794234
182,1.0,0.8402222096638075,0.8050231550642564,0.9191072739709887
183,0.0,0.30181236738174144,0.04576330260542649,0.02174229405166585
184,0.0,0.47948678259259486,0.06607481932160801,0.08470366833367006
185,0.0,0.37628741944846406,0.2756074567978298,0.14522360508735996
186,0.0,0.08772325179162481,0.08676315036899561,0.007715351983931191
187,0.0,0.14405470308289678,0.039890213223970836,0.008350901413113941
188,0.0,0.21869700117317137,0.04098879550835881,0.009877348135025095
189,0.0,0.1542444913461293,0.1634895943733508,0.011139201730564121
190,0.0,0.388216610626321,0.11559893145431703,0.008861653305000433
191,0.0,0.029872919117905662,0.09572232121003106,0.03253036267018669
192,0.0,0.11734994138451185,0.26322635562906505,0.09622894210755235
193,1.0,0.7637033743801194,0.9711510421501549,0.9763700593359117
194,0.0,0.7582972864822788,0.87987098562583,0.7948436918761828
195,0.0,0.13818450143107894,0.09281606909627257,0.0453549508635908
196,1.0,0.47966142911627374,0.9432799631362488,0.9714868940579867
197,0.0,0.25460291963058557,0.06686803883323157,0.022838813092119565
198,1.0,0.5794048009770649,0.9270197218912214,0.8994572548716667
199,0.0,0.4850362016032861,0.5476229003322154,0.2764575935234737
200,0.0,0.4140286737821972,0.09510131213595663,0.04086652681398192
201,0.0,0.34183629653772735,0.09773687615950917,0.10614101553843933
202,0.0,0.12313860199330291,0.10084249490097774,0.008893136237793905
203,0.0,0.08347245382211148,0.024678620614507426,0.007996281959150232
204,0.0,0.6108595426181131,0.1464596517097598,0.4770819369705712
205,1.0,0.7026190015907802,0.6601209144097429,0.8112473841025909
206,0.0,0.3473248755813208,0.13018202925917535,0.1359684785954626
207,1.0,0.9000868725197281,0.8137673042978271,0.9427915412654002
208,0.0,0.10391744909619359,0.08425539836004137,0.08950634506476263
209,0.0,0.17545628358224674,0.047545599517020955,0.05493266554394153
210,0.0,0.2218223822969958,0.27052228127281325,0.09837485159165082
211,0.0,0.31096131523363124,0.15675082601385834,0.009272132971344558
212,0.0,0.047249316053709654,0.23718235618237896,0.09328003244121125
213,0.0,0.2379125521137102,0.3346319945348911,0.08663749858804497
214,1.0,0.5131714157499806,0.65536148154491,0.5049373574181741
215,0.0,0.17463135915838826,0.09572232121003106,0.039448352191556534
216,0.0,0.07375453118724064,0.09355819576229925,0.01774733259573366
217,1.0,0.5184153297178318,0.9772098324627975,0.9608949289245339
218,1.0,0.19909037511955746,0.4725299802004516,0.7082223190110019
219,0.0,0.36059078955004087,0.42279837078701715,0.1955779654096863
220,0.0,0.5227881380656461,0.2858354624178359,0.3436096436766389
221,0.0,0.2072633788308283,0.04712685609463072,0.03611844045040031
222,1.0,0.11029814840652552,0.7351651396782418,0.7365309968496571
223,0.0,0.9896698740253349,0.2779330938928786,0.4534844234607484
224,1.0,0.363190081102451,0.8223655175590349,0.6648923981148719
225,0.0,0.171979792505479,0.09014437314638651,0.014483904584704648
226,0.0,0.23729477323468565,0.08676315036899561,0.04709992971992138
227,0.0,0.23194692517090648,0.08789418889513886,0.022991056724095613
228,0.0,0.2031631421053463,0.08676315036899561,0.03255448840096948
229,0.0,0.060187041654736505,0.09684460844498828,0.008959090420032354
230,0.0,0.2739563293620809,0.1464726770578889,0.1706099793434028
231,0.0,0.1225255676517877,0.09878709346098476,0.01774772931906625
232,0.0,0.16059412782266308,0.4136149719820434,0.10235191477448469
233,1.0,0.8018276041507334,0.8554081256226449,0.8850854173490741
234,0.0,0.3150404387963509,0.22471048325849577,0.11489135694525038
235,0.0,0.12698024183540332,0.07445235889437724,0.006894659704742281
236,0.0,0.6490025975964056,0.17996776767095476,0.144347736466576
237,0.0,0.2515036773529796,0.4960101160278137,0.3348712265990163
238,0.0,0.17762085106263206,0.09572232121003106,0.13044599987360744
239,0.0,0.13919835485605803,0.12776765653085728,0.053423443624788805
240,0.0,0.20437651844519333,0.0787002293949164,0.1382690877409382
241,0.0,0.39422448480976835,0.4626360612693671,0.11984835128365266
242,0.0,0.04244259192463272,0.05847197220696642,0.051910480913472556
243,1.0,0.6423807586471885,0.9446548452636124,0.9882546009053723
244,0.0,0.038551019585649264,0.08340907558776868,0.005482583603493211
245,1.0,0.26869052535392274,0.8218149280716875,0.7298415954170421
246,0.0,0.2783386005096991,0.40972315611897325,0.5670476323884255
247,0.0,0.09186029007156422,0.07510787022532349,0.02997389444826239
248,1.0,0.4502972168893026,0.8755291938706676,0.6838769456816408
249,0.0,0.025433326976427688,0.09330924164773657,0.0540255853804157
250,1.0,0.24728836175068644,0.9916245703858794,0.9969735575529094
251,0.0,0.07858619029025812,0.09572232121003106,0.012665657051863679
252,0.0,0.2356940017604902,0.03480429989738491,0.024043114045717913
253,0.0,0.2392379720342562,0.1129673963249685,0.06151249800640437
254,0.0,0.010233311382949604,0.07742632754418964,0.011105663878864124
255,0.0,0.2326025017961909,0.15088595453841647,0.04687391780988172
256,1.0,0.7307421077636453,0.8215294417882292,0.9563753255893404
257,0.0,0.10727739973357273,0.16653283486273607,0.043053705307759545
258,0.0,0.8222646823942458,0.12369272005234973,0.19519270330899813
259,0.0,0.07567419684486129,0.18560296000850857,0.055902115130078145
260,1.0,0.4258823805752128,0.8962493785373015,0.9450193798538451
261,0.0,0.20978662356105654,0.02053939802906757,0.015449802736540171
262,0.0,0.09174212209924203,0.15105919236638798,0.04817659508168038
263,1.0,0.6414147122646578,0.9820345124462836,0.9966638226461462
264,0.0,0.6116379040077284,0.05724813451211876,0.01607133676437111
265,0.0,0.3237212070032894,0.12548945089624783,0.2119100855856236
266,0.0,0.12767018082200485,0.08676315036899561,0.009093692477009106
267,0.0,0.07085655397270861,0.09789691002557198,0.005826781199159152
268,0.0,0.11352324774307092,0.14810632631053258,0.018639978026416905
269,0.0,0.1017226335933424,0.11145505922181967,0.036963449073287656
270,1.0,0.8012080628202269,0.9940797764946578,0.99716927644132
271,0.0,0.6430885617319718,0.06748895578660723,0.02330189663526344
272,0.0,0.15318621815490965,0.09014437314638651,0.06840437864476656
273,0.0,0.21451984443032343,0.0763544185155653,0.07803305850722514
274,0.0,0.29379392761016926,0.37209510006211527,0.18466537732825453
275,1.0,0.21763424599161726,0.6048253939867475,0.7671927879474995
276,1.0,0.724977296924817,0.09510131213595663,0.5439791952752775
277,0.0,0.2978133871170818,0.09684460844498828,0.01795518372781869
278,0.0,0.07625780629290546,0.02889454889654171,0.02516289201148044
279,0.0,0.04641748439629561,0.09684460844498828,0.04630056621585319
280,0.0,0.12943785186935425,0.10400501632585028,0.0543934336505568
281,0.0,0.1331910415280752,0.1725991674709594,0.06236707422117309
282,0.0,0.2551497400542747,0.18768872895416647,0.10636106246682597
283,0.0,0.6628162468236367,0.6062838792611727,0.6912044091748889
284,0.0,0.8384535227709395,0.09014437314638651,0.7901382871825753
285,0.0,0.39656335392586517,0.4787790867570953,0.42536743979115077
286,0.0,0.24284868063634998,0.09572232121003106,0.010651214231347508
287,0.0,0.10896655391140825,0.8792731453616217,0.8632189437179555
288,0.0,0.1951677675871015,0.038808719354905936,0.009898531892885257
289,0.0,0.21877525388686686,0.09770261012609689,0.028244719225890478
290,1.0,0.363190081102451,0.9012251808345786,0.972889937914243
291,0.0,0.363190081102451,0.0751496590845229,0.04049339112198629
292,0.0,0.020667859892182446,0.0956196532700967,0.014162273569801499
293,0.0,0.3093741138441868,0.09684460844498828,0.05398675936053591
294,0.0,0.10883091838021804,0.08676315036899561,0.029085346783597983
295,1.0,0.43012143575226636,0.18475330864539108,0.33526065922875636
296,1.0,0.9371691078560886,0.987949748532007,0.9795340733787448
297,0.0,0.11253984494774233,0.18294034359301267,0.06723506936406316
298,1.0,0.49726706532995324,0.4764322779318584,0.5870269129727691
299,0.0,0.062105933032887244,0.023521714431767492,0.008766760290237314
300,0.0,0.1712179471847675,0.03796553706105508,0.02002665266139288
301,0.0,0.7290554930631897,0.09684460844498828,0.07248381068367482
302,0.0,0.4137999066774648,0.11515316637515455,0.032014805573909136
303,0.0,0.22156914882877632,0.09572232121003106,0.10301043124938487
304,0.0,0.15051934121936966,0.3679958934612015,0.07143796924837162
305,1.0,0.881425877235966,0.8207656203425245,0.902843034723012
306,1.0,0.12669132122197094,0.8798203978235315,0.8416388043889023
307,0.0,0.05306166567391224,0.12527580309755135,0.029954211082341586
308,0.0,0.2510506551082279,0.05761463940227713,0.038176137306364814
309,0.0,0.3285533479486407,0.09510131213595663,0.07956538367223237
310,0.0,0.1440647668503822,0.10437555352872566,0.05862366703298885
311,0.0,0.4160011918949483,0.21537535728558982,0.27891985552185256
312,0.0,0.15371787945085713,0.04797494924718589,0.01801909796376561
313,1.0,0.4724243688506708,0.5832095238585929,0.7720609433846223
314,1.0,0.4186224534773661,0.9820261185459235,0.9736872416868473
315,0.0,0.20507172103779378,0.09572232121003106,0.10279972925025692
316,1.0,0.27248707940368944,0.7039169615277424,0.9623584611926304
317,0.0,0.01707461345991407,0.10172744995773847,0.0031586977135120145
318,1.0,0.884376908365603,0.95565694303055,0.945585356587499
319,0.0,0.2797571487309676,0.38274403953239483,0.0762394694653117
320,1.0,0.8538569236896476,0.9842993250902082,0.9737722470310383
321,1.0,0.2012290579471222,0.7905543477142088,0.8412499316063727
322,0.0,0.34296746990290267,0.8853136957494799,0.807725473209776
323,1.0,0.5109358573277266,0.3649586936725711,0.6952738829056818
324,0.0,0.41255917017400273,0.17261241108290754,0.20161544609349505
325,0.0,0.25205748233743963,0.5630368049093268,0.47453693378333683
326,0.0,0.031116927540358025,0.332862648951222,0.1783513468138901
327,0.0,0.13580799020554837,0.08676315036899561,0.018610978789935995
328,1.0,0.4755932029933079,0.9901240471198705,0.9976890607622741
329,0.0,0.07869376235869606,0.08779069107632656,0.034100832480540924
330,0.0,0.13514878348738785,0.09572232121003106,0.01627056368907807
331,0.0,0.27206720236639753,0.09572232121003106,0.04429062648494527
332,0.0,0.09914914823870825,0.09014437314638651,0.02907728196397864
333,0.0,0.4437324758025292,0.029847452186844974,0.04432468454159927
334,0.0,0.14562447516855462,0.09368489512376382,0.05647328989852367
335,1.0,0.22138400017529364,0.986325045703566,0.9591593230533321
336,0.0,0.04495386194551132,0.4015758541357048,0.11385276232500373
337,0.0,0.2087374308976687,0.2225457146025666,0.022200976135109723
338,0.0,0.14432084610062712,0.07355487926099356,0.016037843714603595
339,0.0,0.15451859960796285,0.026762284582779065,0.03249937991560145
340,0.0,0.3239693466751205,0.09014437314638651,0.05886476908252431
341,0.0,0.1914460562625517,0.16924375890940221,0.0855006258700473
342,1.0,0.9659535685188025,0.9934495519409652,0.9974530430231957
343,0.0,0.20636369537924984,0.1645377890027005,0.030654494918710935
344,0.0,0.12815954932403525,0.19984085708895796,0.042235671117241295
345,0.0,0.3922164356727724,0.09614938109265875,0.01766351035875998
346,0.0,0.13952501051880867,0.11939864595207983,0.046393095397562284
347,1.0,0.6568455559349767,0.8045027601288881,0.9470445466716918
348,0.0,0.025541188274151097,0.22377001147171774,0.03651052283813227
349,0.0,0.26072579614213565,0.09684460844498828,0.04644275771493763
350,0.0,0.2583708442947161,0.1901584303556673,0.020061994871002162
351,0.0,0.1477164734620374,0.0899308599171358,0.010369587589013008
352,0.0,0.23665473469239723,0.19843699981679827,0.09886979516199285
353,0.0,0.12731467655962356,0.01668945338732718,0.0041178931615080665
354,0.0,0.896229086914732,0.09014437314638651,0.9141513829953711
355,0.0,0.07806879084954654,0.09572232121003106,0.09999649833157213
356,0.0,0.13670773024906208,0.8143270420176999,0.6844226741022078
357,1.0,0.35659114244223844,0.7366490072231703,0.5663249730223611
358,0.0,0.25244097709781615,0.4946439646253148,0.3314226875877749
359,0.0,0.26345683557382243,0.24632673880553685,0.06486208896441308
360,0.0,0.1518878049069368,0.09168524892144309,0.04041729386543938
361,0.0,0.24997290627070595,0.18655537993110807,0.19594377400585505
362,0.0,0.30561101866479007,0.19066073028743835,0.23597392227251815
363,0.0,0.2793072549621811,0.23234619255257125,0.20423191981825445
364,0.0,0.22341667300369333,0.0477864524788532,0.00988473370620981
365,0.0,0.04833750356439667,0.2623227205404954,0.13513713709926167
366,0.0,0.2570615097206689,0.7398755063136025,0.1548033223339742
367,0.0,0.064909243295118,0.09057686757024548,0.003840996146574968
368,0.0,0.1287924346357299,0.8052572329019642,0.18835112967275414
369,1.0,0.8033918060615933,0.8613709367020936,0.9535884005105413
370,0.0,0.2834023789700556,0.15155400694814208,0.22553217032467274
371,1.0,0.09639619754199312,0.9841292080183395,0.9787726935581725
372,0.0,0.2212450264017262,0.3229901224778264,0.27192589744509477
373,0.0,0.20051301402260752,0.08676315036899561,0.031861065308288264
374,0.0,0.06702976086356596,0.09510131213595663,0.0187869892583534
375,1.0,0.9764060991509286,0.9394866186015735,0.9315505875536718
376,0.0,0.08005237557267326,0.05088401406508754,0.009662391673473414
377,0.0,0.16944127627844088,0.1562501601228669,0.1146830192641195
378,0.0,0.6107186092819796,0.46583197513043384,0.13453740838827472
379,0.0,0.11432029714779982,0.33442655739442834,0.1957457540185473
380,0.0,0.09618749662889843,0.5009376420808793,0.19417995543231287
381,1.0,0.31468274318489897,0.8328808508875135,0.8392666420067196
382,0.0,0.8563866798272198,0.06559112757065338,0.09269677119901494
383,0.0,0.03031496062499705,0.07602110553427224,0.006822434959994352
384,0.0,0.6428388977442551,0.09510131213595663,0.10716282085339146
385,0.0,0.4131606377035557,0.24612670926884003,0.03491532127451422
386,1.0,0.7422283585490086,0.9945868909253405,0.9991986699396318
387,0.0,0.6081950135803222,0.08676315036899561,0.20125284136394683
388,0.0,0.1542490926990252,0.726346488026335,0.5213896324198937
389,0.0,0.0683205276685397,0.02528988444278248,0.003953519301811026
390,0.0,0.042620884290212574,0.11073991705878654,0.07572510874512356
391,0.0,0.34207280094287296,0.09572232121003106,0.14788432308162403
392,0.0,0.46169571410390386,0.5571065245818657,0.17034335923823682
393,0.0,0.4240749787166514,0.6400346709737712,0.7988909308176617
394,0.0,0.1595950292757073,0.44078067935113613,0.31907635229123454
395,0.0,0.7816673861724333,0.09510131213595663,0.7003184811483272
396,0.0,0.15751274444203062,0.0613534535426011,0.047532652928134765
397,0.0,0.8777082022998676,0.4387302862129036,0.6821387451013935
398,0.0,0.2726027222897522,0.3612322056982413,0.3169144254403265
399,0.0,0.08214612360533695,0.033806938070945675,0.01303837721403768
400,0.0,0.18552268465652935,0.23016895247922856,0.06445330525475428
401,0.0,0.2974642706643673,0.1147734398947661,0.034994136697177936
402,0.0,0.01873801583495938,0.024225451139981695,0.0035672628406021906
403,0.0,0.21705442268193545,0.03198350006654672,0.019922762709753367
404,0.0,0.29453952745787254,0.1982198299566757,0.24824382111467805
405,0.0,0.2746317605030801,0.1884102171442164,0.09018183018988
406,0.0,0.13147954205533102,0.640054846310069,0.7528064214387215
407,1.0,0.9848090801363972,0.9952657344153181,0.9976084812571797
408,1.0,0.16539182873302047,0.9490975046140799,0.9445497844511591
409,0.0,0.10639611282118433,0.4441480698179202,0.2724580881737794
410,0.0,0.4313074410716462,0.5151332786444821,0.23676278171519127
411,0.0,0.11980926176430307,0.018766319798705036,0.0023178509804141307
412,1.0,0.9169161935343233,0.7049169260168268,0.9603180439039148
413,1.0,0.5287326509978778,0.5503932685528274,0.5546754957144509
414,0.0,0.13090912055156612,0.06366841881715739,0.016092851759590417
415,0.0,0.10320215031459923,0.09572232121003106,0.004653685924408312
416,0.0,0.5468110956692611,0.3803829271460139,0.2579662792102441
417,1.0,0.528072234865012,0.9016578010164936,0.9912028434525091
418,0.0,0.4646459820361644,0.13135972733533052,0.020834819115483783
419,0.0,0.12498814022089338,0.09510131213595663,0.013449983520193106
420,0.0,0.03099587059850011,0.09510131213595663,0.008019385055676698
421,0.0,0.005265350425121982,0.07365284496363245,0.006229172670496925
422,1.0,0.34230762385238844,0.9830727606868935,0.9898587873681622
